split,anomalies,anomalies_sc,agg_value,agg_error,agg_value_sc,agg_error_sc,agg_total_eq,agg_total_eq_sc,seismic_indices_sc,seismic_indices
Val,30,19,3.3333333333333335,3.2773069341672505,0.0,5.122781719918817,1,0,[],[324]
Train,32,7,9.375,5.152697639950359,14.285714285714285,13.226001425322165,5,1,[627],"[132, 627, 632]"
Val,29,19,10.344827586206897,5.6552304164538,5.263157894736842,5.122781719918817,6,1,[388],"[65, 180, 388]"
Train,31,13,9.67741935483871,5.310031559697429,15.384615384615385,10.006825162892168,5,2,"[90, 207]","[90, 207, 212]"
Val,12,6,8.333333333333332,7.9785592313028175,0.0,15.214515486254616,1,0,[],[413]
Train,32,14,12.5,5.846339666834283,14.285714285714285,9.352195295828244,7,2,"[750, 1200]","[750, 1200, 1203, 1318]"
Val,13,4,7.6923076923076925,7.390530175619406,25.0,21.650635094610966,1,1,[246],[246]
Train,33,22,21.21212121212121,7.116472642790657,22.727272727272727,8.934606739851096,10,5,"[305, 338, 698, 788, 1404]","[85, 305, 338, 698, 788, 906, 1404]"
Val,11,10,18.181818181818183,11.629129983033296,20.0,12.64911064067352,2,2,"[347, 428]","[347, 428]"
Train,34,13,14.705882352941178,6.0738718621252445,15.384615384615385,10.006825162892168,9,2,"[354, 1532]","[354, 406, 447, 562, 1532]"
Val,23,20,21.73913043478261,8.60061487037983,20.0,8.944271909999161,8,6,"[43, 200, 353, 464]","[43, 146, 200, 353, 464]"
Train,35,26,17.142857142857142,6.370485882490342,15.384615384615385,7.07589393082923,8,5,"[678, 1150, 1706, 1711]","[65, 678, 1150, 1239, 1706, 1711]"
Val,9,6,22.22222222222222,13.857990321384966,16.666666666666664,15.214515486254616,2,1,[147],"[75, 147]"
Train,37,30,18.91891891891892,6.4388315181998586,23.333333333333332,7.722022379508468,10,10,"[225, 1277, 1281, 1306, 1358, 1515, 1668]","[225, 1277, 1281, 1306, 1358, 1515, 1668]"
Val,24,23,8.333333333333332,5.64169333655275,8.695652173913043,5.875338475584142,2,2,"[53, 239]","[53, 239]"
Train,37,22,24.324324324324326,7.053386532986596,27.27272727272727,9.495144870310792,14,9,"[246, 746, 807, 886, 930, 1781]","[246, 335, 746, 807, 886, 930, 987, 1681, 1781]"
Val,15,12,6.666666666666667,6.440611887195306,8.333333333333332,7.9785592313028175,1,1,[341],[341]
Train,39,31,20.51282051282051,6.4658991995499004,22.58064516129032,7.5095186483532625,11,10,"[399, 403, 428, 480, 790, 1079, 1510]","[399, 403, 428, 480, 790, 1007, 1079, 1510]"
Val,10,9,20.0,12.64911064067352,11.11111111111111,10.475656017578482,2,1,[162],"[162, 363]"
Train,39,33,17.94871794871795,6.145073738618237,18.181818181818183,6.714081326145421,9,8,"[43, 353, 642, 948, 1685, 1874]","[43, 353, 570, 642, 948, 1685, 1874]"
Val,17,15,11.76470588235294,7.814248990059665,13.333333333333334,8.777074514725111,6,6,"[115, 154]","[115, 154]"
Train,38,33,18.421052631578945,6.28860724916703,15.151515151515152,6.241559400538634,8,6,"[147, 951, 1190, 1379, 1798]","[75, 147, 951, 1190, 1379, 1466, 1798]"
Val,17,14,29.411764705882355,11.051016901502637,21.428571428571427,10.966421051124835,7,5,"[115, 273, 305]","[115, 172, 257, 273, 305]"
Train,38,31,10.526315789473683,4.978448962773249,9.67741935483871,5.310031559697429,4,3,"[53, 239, 817]","[53, 239, 817, 1311]"
Val,16,14,6.25,6.051536478449089,7.142857142857142,6.883029368995939,1,1,[261],[261]
Train,37,29,21.62162162162162,6.7677047900075795,17.24137931034483,7.01445003745666,13,10,"[341, 641, 823, 1027, 1538]","[341, 491, 641, 823, 1027, 1538, 1589, 1680]"
Val,10,8,20.0,12.64911064067352,25.0,15.309310892394862,2,2,"[190, 238]","[190, 238]"
Train,37,31,18.91891891891892,6.4388315181998586,19.35483870967742,7.095828146194513,13,12,"[152, 169, 351, 555, 1066, 1218]","[152, 169, 351, 555, 1066, 1123, 1218]"
Val,11,8,9.090909090909092,8.667841720414476,12.5,11.692679333668567,1,1,[333],[333]
Train,37,32,24.324324324324326,7.053386532986596,25.0,7.654655446197431,14,13,"[229, 626, 778, 822, 839, 916, 1162, 1587]","[229, 626, 677, 778, 822, 839, 916, 1162, 1587]"
Val,14,14,21.428571428571427,10.966421051124835,21.428571428571427,10.966421051124835,4,4,"[197, 320, 321]","[197, 320, 321]"
Train,36,32,16.666666666666664,6.211299937499416,15.625,6.418623720763665,8,7,"[115, 267, 311, 405, 1076]","[115, 172, 267, 311, 405, 1076]"
