split,anomalies,anomalies_sc,agg_value,agg_error,agg_value_sc,agg_error_sc,agg_total_eq,agg_total_eq_sc,seismic_indices_sc,seismic_indices
Val,36,23,8.333333333333332,4.606423319938055,8.695652173913043,5.875338475584142,4,3,"[144, 241]","[144, 241, 324]"
Train,32,8,12.5,5.846339666834283,25.0,15.309310892394862,6,2,"[510, 627]","[132, 510, 627, 632]"
Val,35,24,11.428571428571429,5.37785113208183,8.333333333333332,5.64169333655275,7,2,"[62, 388]","[62, 65, 180, 388]"
Train,31,15,9.67741935483871,5.310031559697429,13.333333333333334,8.777074514725111,5,2,"[207, 1128]","[207, 212, 1128]"
Val,10,6,10.0,9.486832980505138,0.0,15.214515486254616,1,0,[],[413]
Train,32,16,9.375,5.152697639950359,12.5,8.267972847076846,3,2,"[0, 1200]","[0, 1200, 1203]"
Val,13,7,7.6923076923076925,7.390530175619406,14.285714285714285,13.226001425322165,1,1,[246],[246]
Train,33,23,15.151515151515152,6.241559400538634,13.043478260869565,7.02237263554129,5,3,"[338, 788, 1404]","[29, 338, 788, 791, 1404]"
Val,8,5,25.0,15.309310892394862,40.0,21.908902300206645,3,3,"[399, 428]","[399, 428]"
Train,34,21,14.705882352941178,6.0738718621252445,14.285714285714285,7.636035483212125,6,3,"[444, 1060, 1532]","[444, 447, 1060, 1532, 1621]"
Val,23,20,21.73913043478261,8.60061487037983,25.0,9.682458365518542,7,7,"[43, 129, 200, 353, 464]","[43, 129, 200, 353, 464]"
Train,35,20,11.428571428571429,5.37785113208183,15.0,7.984359711335657,4,3,"[678, 902, 1711]","[65, 678, 902, 1711]"
Val,7,6,28.57142857142857,17.074694419062766,16.666666666666664,15.214515486254616,2,1,[147],"[75, 147]"
Train,37,29,18.91891891891892,6.4388315181998586,20.689655172413794,7.522159645153251,10,9,"[1277, 1281, 1306, 1358, 1515, 1668]","[687, 1277, 1281, 1306, 1358, 1515, 1668]"
Val,21,20,19.047619047619047,8.56890867468988,20.0,8.944271909999161,5,5,"[39, 53, 204, 239]","[39, 53, 204, 239]"
Train,37,21,21.62162162162162,6.7677047900075795,23.809523809523807,9.29428640903365,13,8,"[246, 802, 807, 886, 930]","[246, 335, 802, 807, 886, 930, 1401, 1471]"
Val,12,10,16.666666666666664,10.758287072798382,20.0,12.64911064067352,2,2,"[341, 374]","[341, 374]"
Train,39,35,20.51282051282051,6.4658991995499004,20.0,6.761234037828133,12,11,"[399, 403, 428, 480, 790, 1079, 1883]","[399, 403, 428, 480, 790, 1007, 1079, 1883]"
Val,8,7,12.5,11.692679333668567,0.0,13.226001425322165,1,0,[],[363]
Train,39,35,25.64102564102564,6.992010767203376,22.857142857142858,7.097817181807072,12,10,"[43, 200, 353, 642, 948, 1685, 1847, 1874]","[43, 200, 353, 570, 572, 642, 948, 1685, 1847, 1874]"
Val,12,11,16.666666666666664,10.758287072798382,18.181818181818183,11.629129983033296,6,6,"[115, 154]","[115, 154]"
Train,38,30,36.84210526315789,7.8251783334213485,30.0,8.366600265340756,22,17,"[147, 255, 453, 578, 951, 1190, 1338, 1379, 1798]","[75, 77, 147, 170, 255, 453, 578, 951, 1190, 1287, 1338, 1379, 1466, 1798]"
Val,21,17,19.047619047619047,8.56890867468988,11.76470588235294,7.814248990059665,8,6,"[29, 115]","[29, 115, 166, 257]"
Train,38,29,15.789473684210526,5.915278809989646,13.793103448275861,6.4032875233466156,6,4,"[53, 239, 817, 1576]","[53, 239, 817, 968, 1311, 1576]"
Val,12,11,8.333333333333332,7.9785592313028175,9.090909090909092,8.667841720414476,1,1,[261],[261]
Train,37,27,24.324324324324326,7.053386532986596,22.22222222222222,8.00091444247884,18,15,"[341, 641, 1027, 1452, 1538, 1734]","[341, 491, 641, 1027, 1452, 1538, 1595, 1680, 1734]"
Val,7,5,14.285714285714285,13.226001425322165,20.0,17.888543819998322,1,1,[190],[190]
Train,37,30,32.432432432432435,7.695875641236478,30.0,8.366600265340756,15,12,"[39, 169, 351, 1066, 1218, 1224, 1262, 1356, 1602]","[19, 39, 169, 351, 1066, 1117, 1123, 1218, 1224, 1262, 1356, 1602]"
Val,8,7,0.0,11.692679333668567,0.0,13.226001425322165,0,0,[],[]
Train,37,32,24.324324324324326,7.053386532986596,25.0,7.654655446197431,12,11,"[229, 546, 626, 778, 822, 916, 1162, 1587]","[229, 546, 626, 683, 778, 822, 916, 1162, 1587]"
Val,15,15,20.0,10.327955589886445,20.0,10.327955589886445,4,4,"[197, 320, 321]","[197, 320, 321]"
Train,36,31,25.0,7.216878364870322,22.58064516129032,7.5095186483532625,15,13,"[115, 220, 267, 311, 328, 405, 1076]","[115, 166, 172, 220, 267, 311, 328, 405, 1076]"
