split,anomalies,anomalies_sc,agg_value,agg_error,agg_value_sc,agg_error_sc,agg_total_eq,agg_total_eq_sc,seismic_indices_sc,seismic_indices
Val,30,19,3.3333333333333335,3.2773069341672505,0.0,5.122781719918817,1,0,[],[324]
Train,32,7,9.375,5.152697639950359,14.285714285714285,13.226001425322165,5,1,[627],"[132, 627, 632]"
Val,33,23,12.121212121212121,5.681435554915709,8.695652173913043,5.875338475584142,7,2,"[62, 388]","[62, 65, 180, 388]"
Train,31,13,9.67741935483871,5.310031559697429,15.384615384615385,10.006825162892168,5,2,"[90, 207]","[90, 207, 212]"
Val,9,6,11.11111111111111,10.475656017578482,0.0,15.214515486254616,1,0,[],[413]
Train,32,15,15.625,6.418623720763665,13.333333333333334,8.777074514725111,8,2,"[750, 1200]","[307, 750, 1200, 1203, 1318]"
Val,11,4,0.0,8.667841720414476,0.0,21.650635094610966,0,0,[],[]
Train,33,23,15.151515151515152,6.241559400538634,13.043478260869565,7.02237263554129,8,3,"[338, 788, 1404]","[338, 788, 791, 906, 1404]"
Val,6,4,33.33333333333333,19.245008972987527,50.0,25.0,3,3,"[399, 428]","[399, 428]"
Train,34,21,11.76470588235294,5.525508450751318,9.523809523809524,6.405644848900469,7,2,"[444, 1060]","[444, 447, 562, 1060]"
Val,24,22,16.666666666666664,7.607257743127308,18.181818181818183,8.223036670302644,6,6,"[43, 200, 353, 464]","[43, 200, 353, 464]"
Train,35,20,17.142857142857142,6.370485882490342,15.0,7.984359711335657,11,4,"[678, 1706, 1711]","[65, 180, 678, 1239, 1706, 1711]"
Val,13,9,30.76923076923077,12.800773759043748,11.11111111111111,10.475656017578482,4,1,[147],"[75, 77, 147, 170]"
Train,37,29,18.91891891891892,6.4388315181998586,24.137931034482758,7.946270842617656,10,10,"[54, 1277, 1281, 1306, 1358, 1515, 1668]","[54, 1277, 1281, 1306, 1358, 1515, 1668]"
Val,31,30,16.129032258064516,6.605856502852811,16.666666666666664,6.804138174397717,6,6,"[39, 53, 204, 239, 357]","[39, 53, 204, 239, 357]"
Train,37,21,32.432432432432435,7.695875641236478,33.33333333333333,10.286889997472795,19,12,"[246, 519, 802, 807, 886, 1202, 1572]","[246, 335, 336, 519, 802, 807, 886, 987, 1202, 1401, 1505, 1572]"
Val,15,14,13.333333333333334,8.777074514725111,14.285714285714285,9.352195295828244,2,2,"[341, 374]","[341, 374]"
Train,39,30,25.64102564102564,6.992010767203376,23.333333333333332,7.722022379508468,13,10,"[399, 403, 428, 480, 790, 1079, 1510]","[399, 403, 428, 480, 790, 1007, 1009, 1079, 1102, 1510]"
Val,7,7,0.0,13.226001425322165,0.0,13.226001425322165,0,0,[],[]
Train,39,35,25.64102564102564,6.992010767203376,22.857142857142858,7.097817181807072,12,10,"[43, 353, 642, 1073, 1650, 1847, 1860, 1874]","[43, 353, 570, 572, 642, 1073, 1650, 1847, 1860, 1874]"
Val,13,11,15.384615384615385,10.006825162892168,18.181818181818183,11.629129983033296,6,6,"[115, 154]","[115, 154]"
Train,38,33,31.57894736842105,7.540530520119779,27.27272727272727,7.752753322022198,13,10,"[147, 453, 578, 951, 1155, 1190, 1352, 1379, 1616]","[75, 77, 147, 453, 578, 951, 1155, 1190, 1287, 1352, 1379, 1616]"
Val,17,15,41.17647058823529,11.936462498726879,33.33333333333333,12.171612389003691,9,7,"[115, 273, 283, 305, 320]","[115, 172, 257, 273, 283, 305, 320]"
Train,38,35,10.526315789473683,4.978448962773249,11.428571428571429,5.37785113208183,4,4,"[53, 239, 817, 850]","[53, 239, 817, 850]"
Val,15,14,0.0,6.440611887195306,0.0,6.883029368995939,0,0,[],[]
Train,37,34,27.027027027027028,7.300948684714835,23.52941176470588,7.274669910598145,16,14,"[341, 374, 641, 1027, 1066, 1538, 1729, 1792]","[341, 374, 641, 1027, 1066, 1538, 1595, 1680, 1729, 1792]"
Val,10,9,20.0,12.64911064067352,22.22222222222222,13.857990321384966,2,2,"[190, 238]","[190, 238]"
Train,37,33,18.91891891891892,6.4388315181998586,15.151515151515152,6.241559400538634,13,11,"[169, 555, 1066, 1218, 1262]","[169, 555, 1066, 1123, 1208, 1218, 1262]"
Val,11,9,9.090909090909092,8.667841720414476,11.11111111111111,10.475656017578482,1,1,[333],[333]
Train,37,30,24.324324324324326,7.053386532986596,20.0,7.302967433402216,15,12,"[115, 626, 778, 822, 916, 1587]","[115, 626, 677, 683, 768, 778, 822, 916, 1587]"
Val,11,10,27.27272727272727,13.428162652290842,30.0,14.491376746189438,3,3,"[197, 320, 410]","[197, 320, 410]"
Train,36,30,19.444444444444446,6.596206874432873,13.333333333333334,6.206328908341751,9,6,"[115, 267, 311, 1076]","[115, 166, 172, 257, 267, 311, 1076]"
