split,anomalies,anomalies_sc,agg_value,agg_error,agg_value_sc,agg_error_sc,agg_total_eq,agg_total_eq_sc,seismic_indices_sc,seismic_indices
Val,35,22,8.571428571428571,4.731878121204715,9.090909090909092,6.1290896587567465,4,3,"[144, 241]","[144, 241, 324]"
Train,32,11,6.25,4.2790824805091106,9.090909090909092,8.667841720414476,2,1,[627],"[132, 627]"
Val,32,24,6.25,4.2790824805091106,4.166666666666666,4.078937543219004,2,1,[388],"[65, 388]"
Train,31,15,12.903225806451612,6.021009840370212,20.0,10.327955589886445,4,3,"[90, 207, 378]","[90, 207, 378, 685]"
Val,8,4,25.0,15.309310892394862,25.0,21.650635094610966,2,1,[54],"[54, 413]"
Train,32,15,12.5,5.846339666834283,6.666666666666667,6.440611887195306,7,1,[750],"[307, 750, 1203, 1318]"
Val,17,8,5.88235294117647,5.706720589090188,12.5,11.692679333668567,1,1,[246],[246]
Train,33,23,21.21212121212121,7.116472642790657,17.391304347826086,7.903419644751181,10,4,"[305, 338, 788, 1404]","[29, 305, 338, 788, 791, 906, 1404]"
Val,10,6,20.0,12.64911064067352,33.33333333333333,19.245008972987527,3,3,"[399, 428]","[399, 428]"
Train,34,22,11.76470588235294,5.525508450751318,9.090909090909092,6.1290896587567465,5,2,"[1060, 1532]","[447, 1060, 1532, 1621]"
Val,24,21,16.666666666666664,7.607257743127308,19.047619047619047,8.56890867468988,6,6,"[43, 200, 353, 464]","[43, 200, 353, 464]"
Train,35,25,20.0,6.761234037828133,24.0,8.541662601625049,8,6,"[62, 175, 678, 1150, 1711, 1721]","[62, 175, 678, 1150, 1239, 1711, 1721]"
Val,15,11,20.0,10.327955589886445,9.090909090909092,8.667841720414476,3,1,[147],"[75, 77, 147]"
Train,37,32,18.91891891891892,6.4388315181998586,21.875,7.307924583542855,10,10,"[225, 1277, 1281, 1306, 1358, 1515, 1668]","[225, 1277, 1281, 1306, 1358, 1515, 1668]"
Val,26,24,19.230769230769234,7.729201466043273,16.666666666666664,7.607257743127308,6,5,"[39, 53, 204, 239]","[39, 53, 204, 239, 377]"
Train,37,23,21.62162162162162,6.7677047900075795,21.73913043478261,8.60061487037983,13,8,"[246, 802, 807, 886, 1572]","[246, 335, 802, 807, 886, 987, 1401, 1572]"
Val,12,11,8.333333333333332,7.9785592313028175,9.090909090909092,8.667841720414476,1,1,[341],[341]
Train,39,31,23.076923076923077,6.7466001485156095,22.58064516129032,7.5095186483532625,12,10,"[399, 403, 428, 480, 637, 790, 1079]","[399, 403, 428, 480, 637, 790, 1007, 1009, 1079]"
Val,10,9,20.0,12.64911064067352,11.11111111111111,10.475656017578482,2,1,[162],"[162, 363]"
Train,39,34,25.64102564102564,6.992010767203376,23.52941176470588,7.274669910598145,13,11,"[43, 200, 353, 642, 1073, 1446, 1685, 1874]","[43, 200, 353, 570, 572, 642, 1073, 1446, 1685, 1874]"
Val,9,8,22.22222222222222,13.857990321384966,25.0,15.309310892394862,6,6,"[115, 154]","[115, 154]"
Train,38,30,28.947368421052634,7.3570351286533695,16.666666666666664,6.804138174397717,13,7,"[578, 951, 1190, 1338, 1379]","[75, 77, 169, 170, 578, 951, 1190, 1287, 1338, 1379, 1466]"
Val,22,17,22.727272727272727,8.934606739851096,17.647058823529413,9.245944094039714,9,7,"[29, 52, 115]","[29, 52, 115, 166, 257]"
Train,38,28,18.421052631578945,6.28860724916703,21.428571428571427,7.754430690597277,7,6,"[70, 239, 650, 817, 850, 1320]","[70, 239, 650, 817, 850, 1311, 1320]"
Val,15,14,6.666666666666667,6.440611887195306,7.142857142857142,6.883029368995939,1,1,[261],[261]
Train,37,28,24.324324324324326,7.053386532986596,21.428571428571427,7.754430690597277,17,14,"[341, 641, 823, 1027, 1452, 1538]","[341, 491, 641, 823, 1027, 1452, 1538, 1589, 1680]"
Val,9,7,22.22222222222222,13.857990321384966,28.57142857142857,17.074694419062766,2,2,"[190, 238]","[190, 238]"
Train,37,31,32.432432432432435,7.695875641236478,32.25806451612903,8.395897088010118,17,15,"[169, 351, 669, 980, 1066, 1218, 1224, 1262, 1356, 1663]","[19, 169, 351, 669, 980, 1066, 1123, 1218, 1224, 1262, 1356, 1663]"
Val,8,6,12.5,11.692679333668567,16.666666666666664,15.214515486254616,1,1,[299],[299]
Train,37,30,18.91891891891892,6.4388315181998586,16.666666666666664,6.804138174397717,8,6,"[229, 626, 916, 1162, 1587]","[229, 626, 677, 768, 916, 1162, 1587]"
Val,12,12,33.33333333333333,13.608276348795433,33.33333333333333,13.608276348795433,4,4,"[197, 290, 320, 476]","[197, 290, 320, 476]"
Train,36,30,22.22222222222222,6.928995160692483,20.0,7.302967433402216,10,8,"[115, 267, 311, 405, 651, 1076]","[115, 166, 172, 267, 311, 405, 651, 1076]"
