split,anomalies,anomalies_sc,agg_value,agg_error,agg_value_sc,agg_error_sc,agg_total_eq,agg_total_eq_sc,seismic_indices_sc,seismic_indices
Val,20,16,80.0,8.944271909999157,75.0,10.825317547305483,39,34,"[5, 39, 52, 67, 110, 115, 215, 273, 305, 320, 354, 364]","[5, 39, 46, 47, 52, 67, 110, 115, 172, 215, 257, 273, 305, 320, 354, 364]"
Train,38,35,86.8421052631579,5.48361022017428,88.57142857142857,5.377851132081831,74,69,"[2, 35, 39, 53, 70, 150, 151, 238, 239, 254, 367, 405, 434, 537, 538, 589, 718, 817, 876, 962, 1121, 1226, 1330, 1379, 1505, 1522, 1540, 1631, 1792, 1810, 1835]","[2, 35, 39, 53, 70, 150, 151, 238, 239, 254, 283, 367, 405, 434, 537, 538, 589, 718, 817, 876, 962, 1121, 1226, 1330, 1379, 1505, 1522, 1540, 1631, 1748, 1792, 1810, 1835]"
Val,13,13,30.76923076923077,12.800773759043748,30.76923076923077,12.800773759043748,9,9,"[15, 78, 218, 452]","[15, 78, 218, 452]"
Train,37,31,75.67567567567568,7.053386532986594,74.19354838709677,7.858983387512676,62,52,"[61, 62, 113, 164, 242, 341, 365, 400, 635, 641, 739, 1027, 1048, 1066, 1338, 1373, 1428, 1462, 1533, 1538, 1729, 1778, 1792]","[61, 62, 113, 164, 242, 305, 341, 365, 400, 491, 635, 641, 739, 1027, 1048, 1066, 1269, 1338, 1373, 1428, 1462, 1533, 1538, 1595, 1680, 1729, 1778, 1792]"
Val,8,7,62.5,17.116329922036442,57.14285714285714,18.704390591656487,10,9,"[166, 190, 243, 309]","[33, 166, 190, 243, 309]"
Train,37,33,64.86486486486487,7.848284013769638,63.63636363636363,8.373930663124332,57,51,"[163, 231, 267, 555, 576, 669, 866, 901, 956, 990, 1061, 1066, 1166, 1218, 1224, 1251, 1306, 1356, 1419, 1559, 1793]","[68, 163, 231, 267, 555, 576, 669, 797, 866, 901, 956, 990, 1061, 1066, 1123, 1166, 1218, 1224, 1251, 1306, 1356, 1419, 1559, 1793]"
Val,11,9,72.72727272727273,13.428162652290842,77.77777777777779,13.857990321384966,39,38,"[100, 333, 390, 405, 420, 452, 453]","[100, 333, 390, 405, 420, 452, 453, 454]"
Train,37,33,64.86486486486487,7.848284013769638,63.63636363636363,8.373930663124332,61,56,"[115, 136, 229, 426, 516, 550, 621, 626, 778, 784, 811, 822, 866, 916, 979, 1119, 1353, 1563, 1587, 1640, 1706]","[115, 136, 229, 357, 426, 516, 550, 621, 626, 677, 778, 784, 811, 822, 866, 916, 979, 1119, 1353, 1430, 1563, 1587, 1640, 1706]"
Val,8,8,50.0,17.67766952966369,50.0,17.67766952966369,10,10,"[111, 320, 322, 410]","[111, 320, 322, 410]"
Train,36,29,72.22222222222221,7.465053470646805,72.41379310344827,8.299609211231937,94,88,"[5, 67, 110, 115, 311, 328, 352, 355, 405, 468, 786, 842, 962, 1076, 1129, 1195, 1289, 1650, 1730, 1765, 1772]","[5, 46, 67, 110, 115, 166, 257, 311, 328, 352, 355, 405, 468, 622, 786, 842, 919, 962, 1076, 1129, 1195, 1289, 1650, 1730, 1765, 1772]"
