split,anomalies,anomalies_sc,agg_value,agg_error,agg_value_sc,agg_error_sc,agg_total_eq,agg_total_eq_sc,seismic_indices_sc,seismic_indices
Val,16,14,68.75,11.587810136086974,64.28571428571429,12.806020814297073,24,21,"[114, 115, 136, 154, 240, 248, 284, 401, 426]","[114, 115, 136, 154, 240, 241, 248, 284, 357, 401, 426]"
Train,38,33,65.78947368421053,7.696021735073708,60.60606060606061,8.505811700208934,63,54,"[147, 452, 453, 468, 504, 540, 578, 651, 745, 935, 1090, 1190, 1304, 1379, 1404, 1614, 1678, 1704, 1714, 1798]","[75, 147, 452, 453, 468, 504, 540, 578, 651, 745, 935, 1090, 1141, 1190, 1281, 1287, 1304, 1379, 1404, 1466, 1614, 1678, 1704, 1714, 1798]"
Val,21,16,80.95238095238095,8.56890867468988,81.25,9.757809372497498,35,30,"[5, 39, 52, 67, 76, 110, 215, 220, 273, 305, 326, 364, 383]","[5, 39, 46, 47, 52, 67, 76, 110, 172, 215, 220, 257, 273, 305, 326, 364, 383]"
Train,38,34,89.47368421052632,4.978448962773249,88.23529411764706,5.525508450751319,78,70,"[2, 29, 35, 39, 53, 70, 150, 238, 239, 254, 277, 296, 367, 405, 434, 537, 619, 718, 817, 876, 962, 1090, 1121, 1226, 1330, 1379, 1505, 1540, 1792, 1835]","[2, 29, 35, 39, 53, 70, 131, 150, 238, 239, 254, 277, 283, 296, 367, 405, 434, 537, 619, 718, 781, 817, 876, 962, 1090, 1121, 1226, 1330, 1379, 1505, 1540, 1748, 1792, 1835]"
Val,15,15,53.333333333333336,12.881223774390612,53.333333333333336,12.881223774390612,15,15,"[5, 28, 78, 160, 218, 261, 281, 452]","[5, 28, 78, 160, 218, 261, 281, 452]"
Train,37,30,83.78378378378379,6.059738539651173,83.33333333333334,6.804138174397716,72,61,"[61, 62, 113, 114, 242, 341, 365, 400, 639, 641, 703, 739, 823, 1027, 1338, 1373, 1428, 1462, 1475, 1490, 1533, 1538, 1696, 1743, 1792]","[61, 62, 113, 114, 160, 242, 341, 365, 400, 491, 540, 639, 641, 703, 739, 823, 1027, 1269, 1338, 1373, 1428, 1462, 1475, 1490, 1533, 1538, 1595, 1680, 1696, 1743, 1792]"
Val,15,12,80.0,10.327955589886443,83.33333333333334,10.75828707279838,32,30,"[75, 76, 83, 190, 236, 238, 243, 309, 403, 405]","[33, 75, 76, 83, 190, 236, 238, 243, 309, 403, 405, 420]"
Train,37,29,83.78378378378379,6.059738539651173,82.75862068965517,7.01445003745666,67,54,"[167, 231, 267, 347, 555, 576, 866, 901, 956, 990, 1003, 1018, 1029, 1061, 1066, 1224, 1262, 1271, 1356, 1419, 1485, 1602, 1622, 1793]","[14, 68, 167, 231, 267, 347, 555, 576, 797, 858, 866, 901, 956, 990, 997, 1003, 1018, 1029, 1061, 1066, 1123, 1208, 1224, 1262, 1271, 1356, 1419, 1485, 1602, 1622, 1793]"
Val,12,9,83.33333333333334,10.75828707279838,88.88888888888889,10.475656017578485,45,43,"[56, 75, 113, 333, 420, 435, 452, 453]","[56, 75, 113, 120, 333, 420, 435, 452, 453, 454]"
Train,37,31,89.1891891891892,5.104866387043433,90.32258064516128,5.31003155969743,66,57,"[114, 170, 426, 432, 461, 516, 550, 563, 573, 621, 626, 726, 784, 822, 866, 979, 1045, 1082, 1152, 1162, 1194, 1353, 1587, 1633, 1635, 1640, 1706, 1800]","[114, 170, 357, 418, 426, 432, 461, 516, 550, 563, 573, 621, 626, 683, 726, 768, 784, 822, 866, 979, 1045, 1082, 1152, 1162, 1194, 1353, 1430, 1587, 1633, 1635, 1640, 1706, 1800]"
Val,7,6,28.57142857142857,17.074694419062766,33.33333333333333,19.245008972987527,5,5,"[320, 322]","[320, 322]"
Train,36,31,83.33333333333334,6.211299937499415,87.09677419354838,6.021009840370212,104,101,"[4, 5, 16, 39, 52, 67, 110, 115, 215, 250, 267, 311, 355, 405, 468, 534, 571, 786, 842, 962, 1076, 1124, 1195, 1289, 1650, 1730, 1765]","[4, 5, 16, 39, 46, 52, 67, 110, 115, 215, 250, 257, 267, 311, 355, 405, 468, 534, 571, 786, 842, 919, 962, 1076, 1124, 1195, 1289, 1650, 1730, 1765]"
