split,anomalies,anomalies_sc,agg_value,agg_error,agg_value_sc,agg_error_sc,agg_total_eq,agg_total_eq_sc,seismic_indices_sc,seismic_indices
Train,38,31,76.31578947368422,6.896755958184694,74.19354838709677,7.858983387512676,73,60,"[452, 453, 461, 468, 504, 578, 651, 745, 795, 896, 950, 1109, 1190, 1192, 1352, 1379, 1393, 1614, 1616, 1704, 1714, 1761, 1767]","[75, 452, 453, 461, 468, 504, 578, 651, 745, 783, 795, 896, 950, 1109, 1141, 1190, 1192, 1287, 1352, 1379, 1393, 1419, 1466, 1614, 1616, 1704, 1714, 1761, 1767]"
Val,18,15,77.77777777777779,9.799078929868854,73.33333333333333,11.417984514369005,40,35,"[4, 5, 29, 67, 99, 110, 115, 215, 273, 274, 354]","[4, 5, 29, 47, 67, 99, 110, 115, 172, 215, 257, 273, 274, 354]"
Train,38,33,86.8421052631579,5.48361022017428,87.87878787878788,5.681435554915709,76,69,"[2, 35, 70, 150, 151, 238, 239, 254, 278, 280, 367, 434, 537, 538, 589, 651, 718, 817, 850, 876, 877, 1090, 1121, 1226, 1330, 1379, 1792, 1810, 1817]","[2, 35, 70, 131, 150, 151, 238, 239, 254, 278, 280, 283, 367, 434, 537, 538, 589, 651, 718, 817, 850, 876, 877, 1090, 1121, 1226, 1311, 1330, 1379, 1748, 1792, 1810, 1817]"
Val,13,13,53.84615384615385,13.826415911891033,53.84615384615385,13.826415911891033,14,14,"[28, 78, 218, 251, 281, 396, 452]","[28, 78, 218, 251, 281, 396, 452]"
Train,37,33,83.78378378378379,6.059738539651173,81.81818181818183,6.714081326145421,74,65,"[16, 61, 175, 242, 341, 365, 400, 426, 529, 635, 639, 641, 703, 739, 1027, 1346, 1373, 1428, 1452, 1462, 1533, 1538, 1690, 1696, 1729, 1734, 1778]","[16, 61, 175, 242, 341, 365, 400, 426, 491, 529, 635, 639, 641, 703, 739, 1027, 1269, 1346, 1373, 1428, 1452, 1462, 1533, 1538, 1595, 1680, 1690, 1696, 1729, 1734, 1778]"
Val,6,5,66.66666666666666,19.245008972987527,80.0,17.888543819998315,19,19,"[76, 190, 238, 309]","[76, 190, 238, 309]"
Train,37,29,75.67567567567568,7.053386532986594,72.41379310344827,8.299609211231937,59,45,"[57, 58, 163, 267, 496, 555, 866, 874, 901, 956, 990, 1066, 1214, 1218, 1262, 1271, 1356, 1369, 1419, 1501, 1793]","[13, 57, 58, 68, 163, 267, 496, 555, 797, 858, 866, 874, 901, 956, 990, 1066, 1123, 1208, 1214, 1218, 1262, 1271, 1356, 1369, 1419, 1501, 1577, 1793]"
Val,10,6,60.0,15.491933384829668,50.0,20.41241452319315,35,32,"[333, 452, 453]","[120, 122, 333, 452, 453, 454]"
Train,37,31,81.08108108108108,6.438831518199857,80.64516129032258,7.095828146194514,63,55,"[56, 114, 115, 426, 434, 461, 516, 540, 626, 726, 759, 778, 785, 822, 831, 916, 929, 979, 1025, 1044, 1061, 1162, 1297, 1353, 1587]","[56, 114, 115, 357, 418, 426, 434, 461, 516, 540, 557, 626, 726, 759, 768, 778, 785, 822, 831, 916, 929, 979, 1025, 1044, 1061, 1162, 1297, 1353, 1430, 1587]"
Val,17,17,76.47058823529412,10.287936849355368,76.47058823529412,10.287936849355368,21,21,"[63, 129, 197, 199, 211, 233, 285, 290, 291, 320, 321, 322, 399]","[63, 129, 197, 199, 211, 233, 285, 290, 291, 320, 321, 322, 399]"
Train,36,31,88.88888888888889,5.237828008789243,87.09677419354838,6.021009840370212,98,93,"[4, 5, 67, 110, 115, 215, 263, 267, 311, 355, 405, 418, 468, 534, 550, 640, 651, 786, 842, 1052, 1076, 1124, 1146, 1606, 1650, 1730, 1765]","[4, 5, 46, 67, 110, 115, 166, 215, 263, 267, 311, 355, 405, 418, 468, 534, 550, 640, 651, 786, 842, 919, 1052, 1076, 1124, 1146, 1435, 1606, 1650, 1730, 1762, 1765]"
