split,anomalies,anomalies_sc,agg_value,agg_error,agg_value_sc,agg_error_sc,agg_total_eq,agg_total_eq_sc,seismic_indices_sc,seismic_indices
Val,53,39,18.867924528301888,5.37428165770191,20.51282051282051,6.4658991995499004,15,13,"[91, 144, 187, 217, 241, 300, 306, 377]","[91, 144, 187, 217, 241, 300, 306, 317, 320, 377]"
Train,32,9,12.5,5.846339666834283,22.22222222222222,13.857990321384966,7,5,"[142, 416]","[71, 142, 416, 850]"
Val,32,25,21.875,7.307924583542855,24.0,8.541662601625049,8,7,"[67, 119, 123, 137, 174, 315]","[65, 67, 119, 123, 137, 174, 315]"
Train,31,13,9.67741935483871,5.310031559697429,0.0,7.390530175619406,3,0,[],"[430, 685, 1454]"
Val,8,7,0.0,11.692679333668567,0.0,13.226001425322165,0,0,[],[]
Train,32,17,18.75,6.899813176818631,23.52941176470588,10.287936849355367,7,5,"[262, 324, 1275, 1312]","[52, 262, 307, 324, 1275, 1312]"
Val,19,8,5.263157894736842,5.122781719918817,12.5,11.692679333668567,2,2,[239],[239]
Train,33,26,21.21212121212121,7.116472642790657,15.384615384615385,7.07589393082923,8,5,"[198, 793, 863, 900]","[198, 231, 791, 793, 863, 900, 1302]"
Val,9,7,44.44444444444444,16.56346649999844,57.14285714285714,18.704390591656487,5,5,"[34, 399, 427, 428]","[34, 399, 427, 428]"
Train,34,23,17.647058823529413,6.537869767367193,21.73913043478261,8.60061487037983,6,5,"[449, 519, 556, 697, 880]","[447, 449, 519, 556, 697, 880]"
Val,23,21,13.043478260869565,7.02237263554129,9.523809523809524,6.405644848900469,4,3,"[273, 427]","[0, 273, 427]"
Train,35,25,25.71428571428571,7.387642348897154,28.000000000000004,8.97997772825746,11,9,"[67, 137, 174, 498, 1342, 1704, 1706]","[67, 137, 174, 498, 576, 1342, 1704, 1706, 1708]"
Val,16,11,12.5,8.267972847076846,18.181818181818183,11.629129983033296,2,2,"[97, 350]","[97, 350]"
Train,37,29,18.91891891891892,6.4388315181998586,10.344827586206897,5.6552304164538,8,4,"[1277, 1306, 1588]","[779, 1277, 1306, 1315, 1460, 1588, 1610]"
Val,36,32,19.444444444444446,6.596206874432873,18.75,6.899813176818631,8,7,"[39, 150, 151, 296, 459, 465]","[39, 150, 151, 283, 296, 459, 465]"
Train,37,20,10.81081081081081,5.104866387043433,10.0,6.708203932499369,7,5,"[802, 1478]","[802, 804, 811, 1478]"
Val,12,10,16.666666666666664,10.758287072798382,20.0,12.64911064067352,3,3,"[242, 365]","[242, 365]"
Train,39,32,15.384615384615385,5.777443201529313,12.5,5.846339666834283,7,5,"[399, 428, 710, 1472]","[399, 401, 428, 437, 710, 1472]"
Val,16,14,25.0,10.825317547305483,21.428571428571427,10.966421051124835,7,4,"[173, 372, 382]","[55, 173, 372, 382]"
Train,39,30,7.6923076923076925,4.266924586347916,3.3333333333333335,3.2773069341672505,3,1,[1685],"[0, 1685, 1921]"
Val,20,19,25.0,9.682458365518542,26.31578947368421,10.102261788814666,5,5,"[170, 231, 426, 432, 434]","[170, 231, 426, 432, 434]"
Train,38,34,7.894736842105263,4.3744076723971625,8.823529411764707,4.864330767996384,3,3,"[540, 1190, 1393]","[540, 1190, 1393]"
Val,25,18,24.0,8.541662601625049,22.22222222222222,9.799078929868854,10,8,"[4, 29, 70, 273]","[4, 29, 70, 172, 257, 273]"
Train,38,32,21.052631578947366,6.613482762500455,18.75,6.899813176818631,9,7,"[150, 151, 718, 841, 1050, 1121]","[150, 151, 283, 718, 841, 1050, 1121, 1657]"
Val,12,12,8.333333333333332,7.9785592313028175,8.333333333333332,7.9785592313028175,1,1,[160],[160]
Train,37,28,16.216216216216218,6.059738539651173,17.857142857142858,7.237888244444443,8,7,"[242, 365, 1338, 1344, 1696]","[242, 365, 1338, 1344, 1680, 1696]"
Val,10,8,20.0,12.64911064067352,25.0,15.309310892394862,4,4,"[76, 309]","[76, 309]"
Train,37,30,2.7027027027027026,2.665929523870659,0.0,3.2773069341672505,1,0,[],[1123]
Val,10,9,10.0,9.486832980505138,11.11111111111111,10.475656017578482,1,1,[51],[51]
Train,37,32,18.91891891891892,6.4388315181998586,18.75,6.899813176818631,11,10,"[392, 426, 784, 1082, 1473, 1706]","[392, 426, 683, 784, 1082, 1473, 1706]"
Val,20,19,20.0,8.944271909999161,21.052631578947366,9.352877017248828,5,5,"[197, 233, 290, 322]","[197, 233, 290, 322]"
Train,36,32,13.88888888888889,5.7638424064762654,12.5,5.846339666834283,6,5,"[274, 550, 1195, 1730]","[172, 274, 550, 1195, 1730]"
