split,anomalies,anomalies_sc,agg_value,agg_error,agg_value_sc,agg_error_sc,agg_total_eq,agg_total_eq_sc,seismic_indices_sc,seismic_indices
Val,43,28,16.27906976744186,5.629859893855318,17.857142857142858,7.237888244444443,8,6,"[91, 144, 187, 241, 377]","[91, 144, 187, 241, 317, 320, 377]"
Train,32,9,15.625,6.418623720763665,44.44444444444444,16.56346649999844,8,7,"[142, 143, 416, 627]","[71, 142, 143, 416, 627]"
Val,35,27,25.71428571428571,7.387642348897154,25.925925925925924,8.433704334123124,10,8,"[67, 119, 123, 137, 174, 258, 315]","[65, 67, 119, 123, 137, 174, 180, 258, 315]"
Train,31,16,12.903225806451612,6.021009840370212,18.75,9.757809372497498,4,3,"[95, 207, 1225]","[95, 207, 1225, 1454]"
Val,10,8,10.0,9.486832980505138,12.5,11.692679333668567,1,1,[55],[55]
Train,32,18,21.875,7.307924583542855,27.77777777777778,10.557179862029056,7,5,"[324, 332, 391, 1275, 1312]","[52, 324, 332, 391, 1275, 1312, 1318]"
Val,17,8,17.647058823529413,9.245944094039714,25.0,15.309310892394862,4,3,"[1, 239]","[1, 24, 239]"
Train,33,27,27.27272727272727,7.752753322022198,22.22222222222222,8.00091444247884,10,7,"[793, 849, 863, 900, 1224, 1312]","[231, 791, 793, 849, 863, 900, 906, 1224, 1312]"
Val,12,10,41.66666666666667,14.231876063832773,40.0,15.491933384829668,7,6,"[34, 347, 399, 428]","[34, 347, 399, 401, 428]"
Train,34,21,17.647058823529413,6.537869767367193,19.047619047619047,8.56890867468988,6,4,"[519, 556, 880, 1284]","[447, 519, 556, 880, 958, 1284]"
Val,20,17,10.0,6.708203932499369,5.88235294117647,5.706720589090188,2,1,[273],"[0, 273]"
Train,35,23,25.71428571428571,7.387642348897154,26.08695652173913,9.156053715170007,10,7,"[123, 137, 174, 498, 902, 1704]","[65, 123, 137, 174, 498, 576, 902, 1704, 1708]"
Val,14,11,14.285714285714285,9.352195295828244,18.181818181818183,11.629129983033296,2,2,"[97, 454]","[97, 454]"
Train,37,29,13.513513513513514,5.620272917946339,10.344827586206897,5.6552304164538,6,4,"[1277, 1306, 1588]","[1277, 1306, 1315, 1460, 1588]"
Val,27,25,14.814814814814813,6.836727459191831,12.0,6.499230723708768,4,3,"[39, 150, 151]","[39, 150, 151, 283]"
Train,37,24,10.81081081081081,5.104866387043433,12.5,6.750771560841522,7,6,"[65, 802, 1478]","[65, 802, 804, 1478]"
Val,11,11,18.181818181818183,11.629129983033296,18.181818181818183,11.629129983033296,2,2,"[242, 273]","[242, 273]"
Train,39,33,15.384615384615385,5.777443201529313,12.121212121212121,5.681435554915709,7,5,"[399, 428, 710, 1472]","[399, 428, 437, 582, 710, 1472]"
Val,8,6,12.5,11.692679333668567,16.666666666666664,15.214515486254616,2,2,[382],[382]
Train,39,36,12.82051282051282,5.353373566291198,11.11111111111111,5.237828008789241,5,4,"[273, 914, 1035, 1685]","[0, 273, 914, 1035, 1685]"
Val,16,14,31.25,11.587810136086974,28.57142857142857,12.07363221040738,5,4,"[170, 426, 432, 434]","[170, 271, 426, 432, 434]"
Train,38,32,7.894736842105263,4.3744076723971625,9.375,5.152697639950359,4,4,"[1190, 1492, 1518]","[1190, 1492, 1518]"
Val,30,23,16.666666666666664,6.804138174397717,13.043478260869565,7.02237263554129,9,7,"[4, 29, 273]","[4, 29, 172, 257, 273]"
Train,38,32,13.157894736842104,5.483610220174281,9.375,5.152697639950359,6,4,"[150, 718, 841]","[150, 283, 718, 841, 1657]"
Val,12,12,8.333333333333332,7.9785592313028175,8.333333333333332,7.9785592313028175,1,1,[181],[181]
Train,37,31,29.72972972972973,7.514159864153768,29.03225806451613,8.15248586297644,13,11,"[242, 836, 1082, 1338, 1344, 1346, 1427, 1493, 1722]","[242, 836, 1082, 1338, 1344, 1346, 1427, 1493, 1595, 1680, 1722]"
Val,9,9,22.22222222222222,13.857990321384966,22.22222222222222,13.857990321384966,4,4,"[76, 309]","[76, 309]"
Train,37,35,18.91891891891892,6.4388315181998586,14.285714285714285,5.914847651505893,11,9,"[610, 866, 980, 1224, 1522]","[610, 866, 980, 1123, 1208, 1224, 1522]"
Val,10,8,10.0,9.486832980505138,12.5,11.692679333668567,3,3,[333],[333]
Train,37,33,24.324324324324326,7.053386532986596,21.21212121212121,7.116472642790657,14,12,"[170, 426, 540, 581, 784, 1082, 1706]","[170, 426, 540, 581, 683, 768, 784, 1082, 1706]"
Val,8,8,37.5,17.116329922036442,37.5,17.116329922036442,3,3,"[197, 322, 410]","[197, 322, 410]"
Train,36,33,25.0,7.216878364870322,21.21212121212121,7.116472642790657,14,12,"[4, 29, 273, 550, 571, 1195, 1730]","[4, 29, 172, 273, 550, 571, 1195, 1700, 1730]"
