split,anomalies,anomalies_sc,agg_value,agg_error,agg_value_sc,agg_error_sc,agg_total_eq,agg_total_eq_sc,seismic_indices_sc,seismic_indices
Val,37,25,8.108108108108109,4.487428065276164,8.0,5.4258639865002145,3,2,"[241, 377]","[241, 320, 377]"
Train,32,10,18.75,6.899813176818631,50.0,15.811388300841896,9,8,"[142, 143, 416, 627, 1331]","[71, 142, 143, 416, 627, 1331]"
Val,23,13,21.73913043478261,8.60061487037983,38.46153846153847,13.493200297031219,6,6,"[67, 119, 123, 174, 427]","[67, 119, 123, 174, 427]"
Train,31,12,6.451612903225806,4.412365254342183,0.0,7.9785592313028175,2,0,[],"[430, 1454]"
Val,9,7,0.0,10.475656017578482,0.0,13.226001425322165,0,0,[],[]
Train,32,16,12.5,5.846339666834283,12.5,8.267972847076846,4,2,"[1205, 1312]","[52, 307, 1205, 1312]"
Val,21,8,0.0,4.647143204516825,0.0,11.692679333668567,0,0,[],[]
Train,33,23,18.181818181818183,6.714081326145421,17.391304347826086,7.903419644751181,6,4,"[793, 863, 900, 1224]","[791, 793, 863, 900, 1224, 1302]"
Val,8,5,37.5,17.116329922036442,40.0,21.908902300206645,4,3,"[399, 428]","[399, 401, 428]"
Train,34,22,17.647058823529413,6.537869767367193,18.181818181818183,8.223036670302644,6,4,"[449, 519, 556, 880]","[447, 449, 519, 556, 880, 958]"
Val,22,20,13.636363636363635,7.31650049984536,10.0,6.708203932499369,4,3,"[273, 427]","[0, 273, 427]"
Train,35,21,22.857142857142858,7.097817181807072,23.809523809523807,9.29428640903365,9,6,"[67, 137, 174, 498, 1706]","[67, 137, 174, 498, 576, 1706, 1708, 1715]"
Val,15,12,6.666666666666667,6.440611887195306,8.333333333333332,7.9785592313028175,1,1,[97],[97]
Train,37,31,18.91891891891892,6.4388315181998586,16.129032258064516,6.605856502852811,8,6,"[688, 710, 1277, 1306, 1588]","[688, 710, 779, 1277, 1306, 1315, 1588]"
Val,26,24,15.384615384615385,7.07589393082923,12.5,6.750771560841522,4,3,"[39, 150, 151]","[39, 150, 151, 283]"
Train,37,21,8.108108108108109,4.487428065276164,9.523809523809524,6.405644848900469,6,5,"[802, 1478]","[802, 804, 1478]"
Val,11,10,18.181818181818183,11.629129983033296,20.0,12.64911064067352,3,3,"[242, 365]","[242, 365]"
Train,39,33,12.82051282051282,5.353373566291198,12.121212121212121,5.681435554915709,6,5,"[399, 428, 710, 1472]","[399, 428, 437, 710, 1472]"
Val,10,9,30.0,14.491376746189438,33.33333333333333,15.713484026367725,4,4,"[173, 372, 382]","[173, 372, 382]"
Train,39,35,10.256410256410255,4.858107350929958,8.571428571428571,4.731878121204715,4,3,"[273, 1035, 1685]","[0, 273, 1035, 1685]"
Val,16,13,6.25,6.051536478449089,7.6923076923076925,7.390530175619406,1,1,[426],[426]
Train,38,32,10.526315789473683,4.978448962773249,9.375,5.152697639950359,5,4,"[540, 1190, 1518]","[540, 1190, 1419, 1518]"
Val,23,18,17.391304347826086,7.903419644751181,11.11111111111111,7.4074074074074066,8,6,"[29, 273]","[29, 172, 257, 273]"
Train,38,33,21.052631578947366,6.613482762500455,18.181818181818183,6.714081326145421,9,7,"[39, 150, 718, 1121, 1330, 1597]","[39, 150, 718, 1121, 1330, 1597, 1657, 1749]"
Val,14,13,0.0,6.883029368995939,0.0,7.390530175619406,0,0,[],[]
Train,37,33,10.81081081081081,5.104866387043433,9.090909090909092,5.0043807505743665,6,5,"[365, 543, 1338]","[365, 543, 1338, 1680]"
Val,10,10,10.0,9.486832980505138,10.0,9.486832980505138,2,2,[76],[76]
Train,37,34,8.108108108108109,4.487428065276164,2.941176470588235,2.897601076893465,3,1,[866],"[866, 1123, 1208]"
Val,9,8,11.11111111111111,10.475656017578482,12.5,11.692679333668567,1,1,[405],[405]
Train,37,31,18.91891891891892,6.4388315181998586,16.129032258064516,6.605856502852811,9,7,"[170, 426, 515, 1473, 1706]","[170, 426, 515, 683, 768, 1473, 1706]"
Val,12,12,16.666666666666664,10.758287072798382,16.666666666666664,10.758287072798382,2,2,"[197, 410]","[197, 410]"
Train,36,31,22.22222222222222,6.928995160692483,19.35483870967742,7.095828146194513,10,8,"[4, 571, 962, 1195, 1726, 1730]","[4, 172, 257, 571, 962, 1195, 1726, 1730]"
