split,anomalies,anomalies_sc,agg_value,agg_error,agg_value_sc,agg_error_sc,agg_total_eq,agg_total_eq_sc,seismic_indices_sc,seismic_indices
Val,53,39,18.867924528301888,5.37428165770191,20.51282051282051,6.4658991995499004,15,13,"[91, 144, 187, 217, 241, 300, 306, 377]","[91, 144, 187, 217, 241, 300, 306, 317, 320, 377]"
Train,32,9,12.5,5.846339666834283,22.22222222222222,13.857990321384966,7,5,"[142, 416]","[71, 142, 416, 850]"
Val,42,32,23.809523809523807,6.572052946117658,28.125,7.948042948974924,11,10,"[67, 119, 123, 137, 174, 189, 258, 315, 394]","[65, 67, 119, 123, 137, 174, 189, 258, 315, 394]"
Train,31,13,16.129032258064516,6.605856502852811,15.384615384615385,10.006825162892168,5,2,"[263, 328]","[263, 328, 430, 1021, 1454]"
Val,16,12,0.0,6.051536478449089,0.0,7.9785592313028175,0,0,[],[]
Train,32,14,18.75,6.899813176818631,14.285714285714285,9.352195295828244,6,2,"[1205, 1312]","[52, 643, 1203, 1205, 1312, 1318]"
Val,18,5,0.0,5.3990295322641675,0.0,17.888543819998322,0,0,[],[]
Train,33,21,27.27272727272727,7.752753322022198,23.809523809523807,9.29428640903365,10,5,"[793, 863, 900, 1224, 1628]","[84, 438, 791, 793, 863, 900, 1224, 1302, 1628]"
Val,19,14,21.052631578947366,9.352877017248828,21.428571428571427,10.966421051124835,5,4,"[34, 399, 428]","[34, 399, 401, 428]"
Train,34,21,20.588235294117645,6.934458070529785,19.047619047619047,8.56890867468988,7,4,"[449, 519, 556, 1284]","[447, 449, 519, 556, 958, 1284, 1310]"
Val,35,30,14.285714285714285,5.914847651505893,10.0,5.477225575051661,9,7,"[100, 273, 427]","[0, 100, 273, 295, 427]"
Train,35,21,28.57142857142857,7.636035483212125,28.57142857142857,9.858079419176489,11,7,"[67, 137, 174, 498, 1704, 1706]","[65, 67, 137, 174, 498, 576, 928, 1704, 1706, 1708]"
Val,14,10,7.142857142857142,6.883029368995939,10.0,9.486832980505138,1,1,[55],[55]
Train,37,27,16.216216216216218,6.059738539651173,11.11111111111111,6.04812282168686,7,4,"[688, 1277, 1306]","[688, 782, 1277, 1306, 1315, 1460]"
Val,27,25,14.814814814814813,6.836727459191831,12.0,6.499230723708768,4,3,"[150, 151, 296]","[150, 151, 283, 296]"
Train,37,20,8.108108108108109,4.487428065276164,5.0,4.873397172404482,4,2,[802],"[223, 802, 804]"
Val,18,13,11.11111111111111,7.4074074074074066,7.6923076923076925,7.390530175619406,2,1,[242],"[242, 380]"
Train,39,32,7.6923076923076925,4.266924586347916,6.25,4.2790824805091106,4,3,"[399, 428]","[399, 428, 437]"
Val,9,8,11.11111111111111,10.475656017578482,12.5,11.692679333668567,1,1,[173],[173]
Train,39,29,10.256410256410255,4.858107350929958,6.896551724137931,4.705436132558711,4,2,"[608, 1685]","[0, 145, 608, 1685]"
Val,20,17,25.0,9.682458365518542,23.52941176470588,10.287936849355367,5,4,"[170, 426, 432, 434]","[170, 271, 426, 432, 434]"
Train,38,31,10.526315789473683,4.978448962773249,6.451612903225806,4.412365254342183,7,3,"[1190, 1518]","[773, 1190, 1419, 1518]"
Val,24,21,25.0,8.838834764831844,19.047619047619047,8.56890867468988,8,6,"[4, 70, 273, 299]","[4, 70, 172, 257, 273, 299]"
Train,38,35,18.421052631578945,6.28860724916703,17.142857142857142,6.370485882490342,9,8,"[150, 151, 718, 841, 1121, 1222]","[150, 151, 718, 841, 1121, 1222, 1657]"
Val,22,22,9.090909090909092,6.1290896587567465,9.090909090909092,6.1290896587567465,2,2,"[160, 181]","[160, 181]"
Train,37,35,18.91891891891892,6.4388315181998586,17.142857142857142,6.370485882490342,8,7,"[242, 365, 783, 1338, 1384, 1427]","[242, 365, 783, 1338, 1384, 1427, 1680]"
Val,6,6,16.666666666666664,15.214515486254616,16.666666666666664,15.214515486254616,2,2,[309],[309]
Train,37,33,10.81081081081081,5.104866387043433,9.090909090909092,5.0043807505743665,5,4,"[71, 866, 874]","[71, 866, 874, 1208]"
Val,16,13,25.0,10.825317547305483,30.76923076923077,12.800773759043748,6,6,"[51, 138, 333, 351]","[51, 138, 333, 351]"
Train,37,34,18.91891891891892,6.4388315181998586,17.647058823529413,6.537869767367193,8,7,"[170, 426, 434, 515, 1706, 1749]","[170, 426, 434, 515, 768, 1706, 1749]"
Val,16,14,31.25,11.587810136086974,28.57142857142857,12.07363221040738,6,5,"[197, 233, 322, 410]","[116, 197, 233, 322, 410]"
Train,36,32,30.555555555555557,7.677372199896759,28.125,7.948042948974924,16,14,"[4, 29, 550, 571, 778, 921, 962, 1195, 1730]","[4, 29, 172, 257, 550, 571, 778, 921, 962, 1195, 1730]"
