split,anomalies,anomalies_sc,agg_value,agg_error,agg_value_sc,agg_error_sc,agg_total_eq,agg_total_eq_sc,seismic_indices_sc,seismic_indices
Val,37,25,13.513513513513514,5.620272917946339,12.0,6.499230723708768,6,4,"[144, 187, 377]","[144, 187, 317, 320, 377]"
Train,32,8,15.625,6.418623720763665,50.0,17.67766952966369,8,7,"[142, 143, 416, 627]","[71, 142, 143, 416, 627]"
Val,34,23,23.52941176470588,7.274669910598145,21.73913043478261,8.60061487037983,9,6,"[67, 119, 123, 137, 315]","[65, 67, 70, 119, 123, 137, 180, 315]"
Train,31,13,12.903225806451612,6.021009840370212,15.384615384615385,10.006825162892168,4,2,"[207, 702]","[207, 430, 702, 1454]"
Val,11,7,0.0,8.667841720414476,0.0,13.226001425322165,0,0,[],[]
Train,32,16,15.625,6.418623720763665,18.75,9.757809372497498,5,3,"[324, 1205, 1275]","[52, 324, 1203, 1205, 1275]"
Val,14,7,0.0,6.883029368995939,0.0,13.226001425322165,0,0,[],[]
Train,33,22,18.181818181818183,6.714081326145421,13.636363636363635,7.31650049984536,6,3,"[793, 863, 900]","[231, 791, 793, 863, 900, 1302]"
Val,9,6,44.44444444444444,16.56346649999844,50.0,20.41241452319315,5,4,"[34, 399, 428]","[34, 399, 401, 428]"
Train,34,20,11.76470588235294,5.525508450751318,10.0,6.708203932499369,4,2,"[449, 519]","[447, 449, 519, 958]"
Val,19,17,15.789473684210526,8.36546751830554,11.76470588235294,7.814248990059665,4,3,"[273, 427]","[0, 273, 427]"
Train,35,23,28.57142857142857,7.636035483212125,30.434782608695656,9.594387554215139,12,9,"[67, 137, 174, 504, 1097, 1423, 1706]","[65, 67, 137, 174, 504, 576, 1097, 1423, 1706, 1708]"
Val,12,9,8.333333333333332,7.9785592313028175,11.11111111111111,10.475656017578482,1,1,[97],[97]
Train,37,30,21.62162162162162,6.7677047900075795,16.666666666666664,6.804138174397717,10,7,"[830, 905, 1277, 1306, 1588]","[779, 782, 830, 905, 1277, 1306, 1315, 1588]"
Val,24,23,12.5,6.750771560841522,13.043478260869565,7.02237263554129,3,3,"[39, 150, 151]","[39, 150, 151]"
Train,37,22,8.108108108108109,4.487428065276164,9.090909090909092,6.1290896587567465,6,5,"[802, 1478]","[802, 804, 1478]"
Val,15,13,13.333333333333334,8.777074514725111,15.384615384615385,10.006825162892168,3,3,"[242, 365]","[242, 365]"
Train,39,33,15.384615384615385,5.777443201529313,12.121212121212121,5.681435554915709,7,5,"[399, 428, 710, 1472]","[399, 401, 428, 437, 710, 1472]"
Val,11,8,18.181818181818183,11.629129983033296,25.0,15.309310892394862,3,3,"[173, 382]","[173, 382]"
Train,39,34,7.6923076923076925,4.266924586347916,5.88235294117647,4.035260826882561,3,2,"[273, 1685]","[0, 273, 1685]"
Val,15,14,20.0,10.327955589886445,21.428571428571427,10.966421051124835,3,3,"[170, 426, 432]","[170, 426, 432]"
Train,38,32,5.263157894736842,3.62235369269308,6.25,4.2790824805091106,3,3,"[1190, 1518]","[1190, 1518]"
Val,21,18,14.285714285714285,7.636035483212125,11.11111111111111,7.4074074074074066,6,5,"[4, 29]","[4, 29, 257]"
Train,38,30,15.789473684210526,5.915278809989646,20.0,7.302967433402216,8,8,"[39, 150, 151, 718, 841, 1330]","[39, 150, 151, 718, 841, 1330]"
Val,11,10,9.090909090909092,8.667841720414476,10.0,9.486832980505138,1,1,[160],[160]
Train,37,28,27.027027027027028,7.300948684714835,28.57142857142857,8.537347209531383,18,16,"[242, 365, 511, 543, 1338, 1452, 1696, 1697]","[242, 365, 511, 543, 1338, 1452, 1595, 1680, 1696, 1697]"
Val,6,5,33.33333333333333,19.245008972987527,40.0,21.908902300206645,4,4,"[76, 309]","[76, 309]"
Train,37,28,21.62162162162162,6.7677047900075795,17.857142857142858,7.237888244444443,15,12,"[46, 610, 866, 874, 1224]","[46, 610, 856, 866, 874, 1123, 1208, 1224]"
Val,10,8,10.0,9.486832980505138,12.5,11.692679333668567,3,3,[333],[333]
Train,37,31,13.513513513513514,5.620272917946339,12.903225806451612,6.021009840370212,6,5,"[426, 434, 1061, 1706]","[426, 434, 683, 1061, 1706]"
Val,16,16,25.0,10.825317547305483,25.0,10.825317547305483,5,5,"[197, 233, 290, 322]","[197, 233, 290, 322]"
Train,36,29,13.88888888888889,5.7638424064762654,13.793103448275861,6.4032875233466156,7,6,"[550, 790, 1195, 1730]","[172, 550, 790, 1195, 1730]"
