split,anomalies,anomalies_sc,agg_value,agg_error,agg_value_sc,agg_error_sc,agg_total_eq,agg_total_eq_sc,seismic_indices_sc,seismic_indices
Val,32,23,28.125,7.948042948974924,26.08695652173913,9.156053715170007,13,8,"[12, 91, 144, 184, 187, 241]","[12, 91, 144, 184, 187, 241, 317, 320, 324]"
Train,32,10,25.0,7.654655446197431,40.0,15.491933384829668,14,8,"[142, 416, 627, 862]","[39, 71, 73, 142, 392, 416, 627, 862]"
Val,28,23,32.142857142857146,8.82594076122765,34.78260869565217,9.931134621220187,12,11,"[67, 119, 123, 137, 174, 281, 315, 411]","[65, 67, 119, 123, 137, 174, 281, 315, 411]"
Train,31,16,16.129032258064516,6.605856502852811,18.75,9.757809372497498,6,4,"[207, 442, 1146]","[207, 264, 430, 442, 1146]"
Val,6,4,0.0,15.214515486254616,0.0,21.650635094610966,0,0,[],[]
Train,32,19,21.875,7.307924583542855,26.31578947368421,10.102261788814666,9,7,"[64, 324, 768, 1275, 1312]","[52, 64, 324, 768, 1203, 1275, 1312]"
Val,14,7,7.142857142857142,6.883029368995939,0.0,13.226001425322165,1,0,[],[325]
Train,33,25,27.27272727272727,7.752753322022198,20.0,8.0,11,7,"[356, 793, 863, 900, 1224]","[231, 356, 791, 793, 863, 900, 906, 1224, 1302]"
Val,11,8,45.45454545454545,15.0131422517231,50.0,17.67766952966369,8,7,"[399, 403, 409, 428]","[399, 401, 403, 409, 428]"
Train,34,26,32.35294117647059,8.023094083513456,26.923076923076923,8.698929247330863,13,9,"[12, 91, 449, 519, 556, 880, 1654]","[12, 91, 447, 449, 519, 556, 701, 801, 880, 1611, 1654]"
Val,25,21,16.0,7.332121111929343,9.523809523809524,6.405644848900469,4,2,"[273, 379]","[0, 145, 273, 379]"
Train,35,24,37.142857142857146,8.167345918877231,33.33333333333333,9.622504486493764,19,14,"[67, 137, 174, 270, 1150, 1704, 1706, 1711]","[65, 67, 137, 174, 270, 319, 576, 1150, 1229, 1704, 1706, 1708, 1711]"
Val,15,11,46.666666666666664,12.881223774390612,45.45454545454545,15.0131422517231,8,6,"[147, 166, 350, 452, 461]","[77, 147, 166, 350, 372, 452, 461]"
