split,anomalies,anomalies_sc,agg_value,agg_error,agg_value_sc,agg_error_sc,agg_total_eq,agg_total_eq_sc,seismic_indices_sc,seismic_indices
Val,44,31,25.0,6.5279120983386685,25.806451612903224,7.858983387512676,15,10,"[12, 91, 144, 184, 187, 241, 255, 377]","[12, 91, 144, 184, 187, 241, 255, 317, 320, 324, 377]"
Train,32,11,21.875,7.307924583542855,27.27272727272727,13.428162652290842,14,7,"[142, 416, 627]","[71, 73, 87, 142, 392, 416, 627]"
Val,36,26,30.555555555555557,7.677372199896759,30.76923076923077,9.051513929454648,14,11,"[67, 119, 123, 137, 174, 258, 281, 411]","[65, 67, 70, 119, 123, 137, 174, 258, 281, 319, 411]"
Train,31,15,25.806451612903224,7.858983387512676,26.666666666666668,11.417984514369003,10,5,"[72, 207, 442, 1146]","[72, 207, 264, 430, 442, 747, 1146, 1454]"
Val,8,8,37.5,17.116329922036442,37.5,17.116329922036442,3,3,"[29, 55, 307]","[29, 55, 307]"
Train,32,16,21.875,7.307924583542855,25.0,10.825317547305483,9,6,"[64, 768, 1275, 1312]","[52, 64, 369, 643, 768, 1275, 1312]"
Val,16,8,6.25,6.051536478449089,0.0,11.692679333668567,1,0,[],[325]
Train,33,27,33.33333333333333,8.206099398622182,29.629629629629626,8.787718725951697,17,14,"[356, 793, 849, 863, 900, 1224, 1344, 1389]","[231, 356, 791, 793, 849, 863, 900, 1224, 1302, 1344, 1389]"
Val,13,12,38.46153846153847,13.493200297031219,41.66666666666667,14.231876063832773,8,8,"[34, 55, 226, 399, 428]","[34, 55, 226, 399, 428]"
Train,34,26,29.411764705882355,7.814248990059665,26.923076923076923,8.698929247330863,13,9,"[12, 91, 449, 519, 556, 880, 1000]","[12, 91, 320, 447, 449, 519, 556, 880, 1000, 1611]"
Val,32,24,28.125,7.948042948974924,20.833333333333336,8.289816934939807,20,7,"[225, 254, 379, 427, 483]","[0, 16, 145, 146, 225, 254, 379, 427, 483]"
Train,35,28,40.0,8.28078671210825,39.285714285714285,9.229618630166096,23,20,"[67, 123, 137, 174, 498, 618, 1704, 1706, 1711, 1717, 1733]","[65, 67, 123, 137, 174, 319, 498, 618, 1229, 1704, 1706, 1711, 1717, 1733]"
Val,12,10,41.66666666666667,14.231876063832773,40.0,15.491933384829668,5,4,"[97, 147, 154, 452]","[77, 97, 147, 154, 452]"
