split,anomalies,anomalies_sc,agg_value,agg_error,agg_value_sc,agg_error_sc,agg_total_eq,agg_total_eq_sc,seismic_indices_sc,seismic_indices
Val,35,24,25.71428571428571,7.387642348897154,25.0,8.838834764831844,12,7,"[12, 128, 144, 184, 187, 377]","[12, 128, 144, 184, 187, 317, 320, 324, 377]"
Train,32,9,25.0,7.654655446197431,44.44444444444444,16.56346649999844,16,10,"[142, 143, 416, 627]","[39, 71, 73, 142, 143, 416, 627, 684]"
Val,25,12,24.0,8.541662601625049,25.0,12.5,6,3,"[119, 281, 411]","[65, 70, 119, 180, 281, 411]"
Train,31,14,19.35483870967742,7.095828146194513,21.428571428571427,10.966421051124835,8,3,"[442, 702, 1146]","[430, 442, 687, 702, 1146, 1228]"
Val,9,6,11.11111111111111,10.475656017578482,16.666666666666664,15.214515486254616,1,1,[85],[85]
Train,32,16,25.0,7.654655446197431,18.75,9.757809372497498,8,3,"[324, 768, 1205]","[52, 307, 309, 324, 768, 1203, 1205, 1557]"
Val,14,4,28.57142857142857,12.07363221040738,50.0,25.0,4,2,"[246, 368]","[246, 325, 368, 372]"
Train,33,20,12.121212121212121,5.681435554915709,10.0,6.708203932499369,5,2,"[356, 793]","[356, 664, 793, 906]"
Val,9,7,22.22222222222222,13.857990321384966,28.57142857142857,17.074694419062766,6,6,"[27, 347]","[27, 347]"
Train,34,13,17.647058823529413,6.537869767367193,15.384615384615385,10.006825162892168,8,2,"[1532, 1654]","[94, 447, 562, 1532, 1611, 1654]"
Val,21,19,33.33333333333333,10.286889997472795,26.31578947368421,10.102261788814666,12,8,"[129, 205, 254, 297, 309]","[129, 146, 205, 254, 295, 297, 309]"
Train,35,19,40.0,8.28078671210825,36.84210526315789,11.066473327112563,18,11,"[76, 137, 869, 1150, 1272, 1537, 1711]","[65, 70, 76, 137, 180, 319, 869, 928, 1150, 1229, 1272, 1276, 1537, 1711]"
Val,9,6,55.55555555555556,16.56346649999844,66.66666666666666,19.245008972987527,5,4,"[97, 147, 452, 461]","[97, 147, 372, 452, 461]"
Train,37,30,21.62162162162162,6.7677047900075795,20.0,7.302967433402216,11,9,"[912, 1277, 1281, 1287, 1306, 1588]","[912, 1277, 1279, 1281, 1287, 1306, 1315, 1588]"
Val,24,23,25.0,8.838834764831844,26.08695652173913,9.156053715170007,8,8,"[150, 151, 278, 296, 434, 441]","[150, 151, 278, 296, 434, 441]"
Train,37,21,27.027027027027028,7.300948684714835,23.809523809523807,9.29428640903365,16,7,"[246, 368, 746, 807, 1781]","[246, 325, 368, 372, 746, 798, 807, 987, 1681, 1781]"
Val,14,11,28.57142857142857,12.07363221040738,36.36363636363637,14.504073367590284,9,9,"[62, 242, 341, 365]","[62, 242, 341, 365]"
Train,39,31,23.076923076923077,6.7466001485156095,22.58064516129032,7.5095186483532625,12,10,"[399, 403, 409, 428, 710, 1079, 1384]","[399, 401, 403, 409, 428, 437, 710, 1079, 1384]"
Val,9,8,33.33333333333333,15.713484026367725,37.5,17.116329922036442,6,6,"[173, 382, 431]","[173, 382, 431]"
Train,39,33,12.82051282051282,5.353373566291198,12.121212121212121,5.681435554915709,5,4,"[273, 642, 947, 1685]","[0, 273, 642, 947, 1685]"
Val,14,13,42.857142857142854,13.226001425322162,38.46153846153847,13.493200297031219,6,5,"[170, 205, 240, 426, 461]","[170, 205, 240, 357, 426, 461]"
Train,38,32,21.052631578947366,6.613482762500455,21.875,7.307924583542855,9,8,"[147, 452, 951, 1190, 1393, 1518, 1614]","[147, 452, 951, 1190, 1393, 1419, 1518, 1614]"
Val,17,14,41.17647058823529,11.936462498726879,35.714285714285715,12.806020814297073,11,9,"[67, 215, 273, 274, 305]","[67, 172, 215, 257, 273, 274, 305]"
Train,38,30,23.684210526315788,6.896755958184694,26.666666666666668,8.073734277593312,20,17,"[151, 434, 538, 718, 817, 841, 1330, 1379]","[151, 434, 538, 718, 817, 841, 1003, 1330, 1379]"
Val,13,13,15.384615384615385,10.006825162892168,15.384615384615385,10.006825162892168,2,2,"[160, 452]","[160, 452]"
Train,37,27,35.13513513513514,7.848284013769638,37.03703703703704,9.293489539618284,20,17,"[242, 341, 365, 401, 543, 641, 1082, 1338, 1373, 1697]","[242, 341, 365, 401, 543, 641, 1082, 1269, 1330, 1338, 1373, 1680, 1697]"
Val,9,7,22.22222222222222,13.857990321384966,28.57142857142857,17.074694419062766,4,4,"[243, 309]","[243, 309]"
Train,37,30,24.324324324324326,7.053386532986596,20.0,7.302967433402216,10,7,"[71, 169, 257, 866, 901, 1793]","[71, 169, 257, 797, 858, 866, 901, 1123, 1793]"
Val,12,10,16.666666666666664,10.758287072798382,20.0,12.64911064067352,4,4,"[333, 405]","[333, 405]"
Train,37,27,24.324324324324326,7.053386532986596,18.51851851851852,7.4756798866604734,11,7,"[426, 461, 1061, 1353, 1706]","[357, 418, 426, 461, 683, 768, 1061, 1353, 1706]"
Val,15,15,20.0,10.327955589886445,20.0,10.327955589886445,3,3,"[197, 321, 322]","[197, 321, 322]"
Train,36,30,22.22222222222222,6.928995160692483,23.333333333333332,7.722022379508468,11,10,"[215, 550, 790, 842, 1195, 1730, 1772]","[172, 215, 550, 790, 842, 1195, 1730, 1772]"
