split,anomalies,anomalies_sc,agg_value,agg_error,agg_value_sc,agg_error_sc,agg_total_eq,agg_total_eq_sc,seismic_indices_sc,seismic_indices
Val,29,21,20.689655172413794,7.522159645153251,23.809523809523807,9.29428640903365,8,6,"[12, 144, 184, 187, 377]","[12, 144, 184, 187, 320, 377]"
Train,32,8,28.125,7.948042948974924,50.0,17.67766952966369,17,10,"[142, 143, 416, 627]","[39, 71, 73, 142, 143, 392, 416, 627, 684]"
Val,32,23,28.125,7.948042948974924,30.434782608695656,9.594387554215139,11,9,"[67, 119, 137, 174, 281, 315, 411]","[67, 70, 119, 137, 174, 180, 281, 315, 411]"
Train,31,14,19.35483870967742,7.095828146194513,21.428571428571427,10.966421051124835,8,4,"[207, 702, 1146]","[207, 264, 430, 702, 1146, 1454]"
Val,11,6,9.090909090909092,8.667841720414476,16.666666666666664,15.214515486254616,1,1,[29],[29]
Train,32,17,21.875,7.307924583542855,29.411764705882355,11.051016901502637,8,6,"[64, 324, 768, 1205, 1312]","[52, 64, 307, 324, 768, 1205, 1312]"
Val,14,6,7.142857142857142,6.883029368995939,0.0,15.214515486254616,1,0,[],[325]
Train,33,22,24.242424242424242,7.460090362383802,18.181818181818183,8.223036670302644,9,5,"[356, 793, 863, 1257]","[231, 356, 791, 793, 863, 1145, 1257, 1302]"
Val,9,6,44.44444444444444,16.56346649999844,50.0,20.41241452319315,7,6,"[34, 399, 428]","[34, 399, 401, 428]"
Train,34,22,23.52941176470588,7.274669910598145,18.181818181818183,8.223036670302644,9,5,"[12, 449, 519, 913]","[12, 447, 449, 519, 801, 913, 958, 1611]"
Val,23,20,17.391304347826086,7.903419644751181,10.0,6.708203932499369,5,2,"[273, 379]","[0, 273, 295, 379]"
Train,35,22,34.285714285714285,8.0232897144853,27.27272727272727,9.495144870310792,16,10,"[67, 137, 174, 1150, 1272, 1711]","[65, 67, 137, 174, 319, 576, 928, 1150, 1229, 1272, 1708, 1711]"
Val,10,8,40.0,15.491933384829668,37.5,17.116329922036442,4,3,"[97, 147, 452]","[97, 147, 372, 452]"
Train,37,29,24.324324324324326,7.053386532986596,24.137931034482758,7.946270842617656,15,13,"[830, 905, 1277, 1281, 1287, 1306, 1588]","[779, 830, 905, 1277, 1281, 1287, 1306, 1315, 1588]"
Val,26,24,30.76923076923077,9.051513929454648,33.33333333333333,9.622504486493764,13,13,"[39, 150, 151, 204, 278, 409, 434, 465]","[39, 150, 151, 204, 278, 409, 434, 465]"
Train,37,22,32.432432432432435,7.695875641236478,31.818181818181817,9.930260198923898,20,15,"[246, 802, 807, 813, 1120, 1478, 1572]","[246, 325, 328, 802, 804, 807, 813, 987, 1120, 1434, 1478, 1572]"
Val,13,11,30.76923076923077,12.800773759043748,36.36363636363637,14.504073367590284,9,9,"[62, 242, 341, 365]","[62, 242, 341, 365]"
Train,39,33,30.76923076923077,7.390530175619406,27.27272727272727,7.752753322022198,16,13,"[399, 403, 409, 566, 1079, 1178, 1384, 1472, 1893]","[399, 401, 403, 409, 437, 478, 566, 1079, 1178, 1384, 1472, 1893]"
Val,10,8,40.0,15.491933384829668,37.5,17.116329922036442,9,6,"[173, 382, 431]","[55, 173, 382, 431]"
Train,39,32,17.94871794871795,6.145073738618237,15.625,6.418623720763665,7,5,"[273, 642, 947, 1035, 1685]","[0, 273, 572, 642, 947, 1035, 1685]"
Val,13,11,46.15384615384615,13.826415911891033,45.45454545454545,15.0131422517231,8,7,"[231, 426, 432, 434, 461]","[231, 357, 426, 432, 434, 461]"
Train,38,32,26.31578947368421,7.143377816192591,28.125,7.948042948974924,11,10,"[147, 452, 540, 897, 951, 1190, 1518, 1614, 1704]","[77, 147, 452, 540, 897, 951, 1190, 1518, 1614, 1704]"
Val,21,18,33.33333333333333,10.286889997472795,33.33333333333333,11.111111111111112,17,16,"[29, 67, 273, 274, 305, 320]","[29, 67, 257, 273, 274, 305, 320]"
Train,38,28,23.684210526315788,6.896755958184694,25.0,8.183170883849714,19,15,"[151, 538, 718, 817, 841, 1330, 1732]","[151, 538, 718, 817, 841, 968, 1003, 1330, 1732]"
Val,16,16,12.5,8.267972847076846,12.5,8.267972847076846,2,2,"[160, 452]","[160, 452]"
Train,37,28,35.13513513513514,7.848284013769638,32.142857142857146,8.82594076122765,19,15,"[62, 242, 341, 365, 641, 968, 1338, 1346, 1638]","[62, 242, 341, 365, 641, 968, 1269, 1330, 1338, 1346, 1595, 1638, 1680]"
Val,9,7,11.11111111111111,10.475656017578482,14.285714285714285,13.226001425322165,3,3,[309],[309]
Train,37,28,40.54054054054054,8.071502466945956,39.285714285714285,9.229618630166096,19,13,"[130, 167, 169, 257, 610, 866, 1166, 1224, 1350, 1501, 1793]","[53, 130, 167, 169, 257, 610, 797, 858, 866, 1166, 1208, 1224, 1350, 1501, 1793]"
Val,12,9,16.666666666666664,10.758287072798382,22.22222222222222,13.857990321384966,4,4,"[138, 333]","[138, 333]"
Train,37,27,27.027027027027028,7.300948684714835,25.925925925925924,8.433704334123124,13,10,"[426, 461, 817, 1061, 1353, 1640, 1706]","[357, 418, 426, 461, 683, 817, 1061, 1353, 1640, 1706]"
Val,16,16,18.75,9.757809372497498,18.75,9.757809372497498,3,3,"[197, 290, 322]","[197, 290, 322]"
Train,36,29,25.0,7.216878364870322,27.586206896551722,8.299609211231937,12,11,"[215, 550, 790, 842, 1195, 1650, 1730, 1772]","[172, 215, 550, 790, 842, 1195, 1650, 1730, 1772]"
