split,anomalies,anomalies_sc,agg_value,agg_error,agg_value_sc,agg_error_sc,agg_total_eq,agg_total_eq_sc,seismic_indices_sc,seismic_indices
Val,20,18,60.0,10.954451150103322,66.66666666666666,11.111111111111112,43,43,"[5, 21, 80, 162, 182, 289, 347, 360, 395, 450, 456, 457]","[5, 21, 80, 162, 182, 289, 347, 360, 395, 450, 456, 457]"
Train,38,33,63.1578947368421,7.8251783334213485,66.66666666666666,8.206099398622182,83,82,"[3, 15, 28, 78, 144, 160, 396, 452, 686, 805, 1340, 1375, 1382, 1404, 1453, 1536, 1688, 1712, 1714, 1715, 1754, 1784]","[3, 15, 28, 78, 144, 160, 396, 452, 686, 805, 1045, 1340, 1372, 1375, 1382, 1404, 1453, 1536, 1688, 1712, 1714, 1715, 1754, 1784]"
Val,33,15,78.78787878787878,7.116472642790657,86.66666666666667,8.77707451472511,53,35,"[4, 44, 68, 85, 177, 197, 209, 223, 331, 369, 370, 381, 489]","[4, 24, 26, 27, 29, 30, 31, 35, 36, 44, 68, 85, 177, 188, 189, 197, 209, 223, 331, 340, 343, 347, 369, 370, 381, 489]"
Train,39,37,69.23076923076923,7.390530175619406,67.56756756756756,7.695875641236478,115,113,"[190, 309, 403, 764, 844, 879, 1040, 1129, 1192, 1216, 1218, 1219, 1258, 1288, 1413, 1470, 1486, 1543, 1588, 1658, 1683, 1712, 1719, 1738, 1907]","[190, 309, 403, 549, 764, 844, 879, 1040, 1129, 1192, 1216, 1218, 1219, 1258, 1288, 1413, 1470, 1486, 1543, 1576, 1588, 1658, 1683, 1712, 1719, 1738, 1907]"
Val,10,6,50.0,15.811388300841896,50.0,20.41241452319315,16,10,"[2, 147, 277]","[2, 125, 147, 277, 357]"
Train,40,33,75.0,6.846531968814576,75.75757575757575,7.460090362383802,107,99,"[333, 452, 453, 582, 632, 668, 791, 793, 881, 962, 978, 1037, 1150, 1246, 1352, 1407, 1413, 1481, 1521, 1545, 1686, 1700, 1808, 1847, 1858]","[333, 452, 453, 582, 632, 668, 791, 793, 881, 962, 978, 1037, 1150, 1246, 1352, 1407, 1413, 1476, 1481, 1504, 1506, 1507, 1521, 1545, 1686, 1700, 1808, 1824, 1847, 1858]"
Val,12,5,58.333333333333336,14.231876063832777,60.0,21.908902300206645,14,8,"[65, 220, 271]","[59, 65, 124, 127, 215, 220, 271]"
Train,38,29,60.526315789473685,7.929287277821243,62.06896551724138,9.010224214255711,74,63,"[320, 322, 410, 507, 566, 586, 607, 648, 668, 713, 846, 1010, 1074, 1183, 1215, 1337, 1387, 1508]","[320, 322, 410, 507, 566, 586, 607, 648, 668, 713, 846, 1010, 1033, 1035, 1036, 1074, 1183, 1215, 1337, 1353, 1387, 1508, 1864]"
