split,anomalies,anomalies_sc,agg_value,agg_error,agg_value_sc,agg_error_sc,agg_total_eq,agg_total_eq_sc,seismic_indices_sc,seismic_indices
Val,33,21,30.303030303030305,8.000055652754638,28.57142857142857,9.858079419176489,23,16,"[12, 144, 184, 241, 314, 326]","[12, 144, 184, 241, 314, 317, 320, 324, 326, 357]"
Train,32,7,43.75,8.769509500251425,57.14285714285714,18.704390591656487,21,6,"[348, 510, 627, 1477]","[4, 14, 39, 71, 73, 87, 95, 132, 348, 510, 627, 632, 684, 1477]"
Val,30,23,26.666666666666668,8.073734277593312,34.78260869565217,9.931134621220187,26,26,"[62, 123, 137, 141, 315, 388, 411, 421]","[62, 123, 137, 141, 315, 388, 411, 421]"
Train,31,15,29.03225806451613,8.15248586297644,33.33333333333333,12.171612389003691,18,6,"[151, 207, 373, 1128, 1146]","[151, 207, 212, 264, 373, 430, 1128, 1146, 1454]"
Val,13,9,15.384615384615385,10.006825162892168,11.11111111111111,10.475656017578482,3,1,[46],"[46, 413]"
Train,32,15,21.875,7.307924583542855,26.666666666666668,11.417984514369003,9,5,"[750, 768, 1275, 1559]","[51, 52, 307, 750, 768, 1275, 1559]"
Val,17,7,23.52941176470588,10.287936849355367,14.285714285714285,13.226001425322165,5,1,[57],"[57, 282, 324, 363]"
Train,33,26,39.39393939393939,8.505811700208934,34.61538461538461,9.330087000722768,23,11,"[267, 285, 305, 338, 356, 863, 1147, 1224, 1404]","[267, 277, 285, 305, 338, 356, 664, 863, 906, 1147, 1224, 1302, 1404]"
Val,11,8,36.36363636363637,14.504073367590284,37.5,17.116329922036442,8,7,"[300, 399, 428]","[300, 355, 399, 428]"
Train,34,26,38.23529411764706,8.334181380283407,38.46153846153847,9.541133429939112,24,16,"[12, 33, 184, 519, 526, 803, 880, 1060, 1285, 1532]","[12, 33, 184, 320, 519, 526, 803, 880, 958, 1060, 1285, 1532, 1610]"
Val,28,25,32.142857142857146,8.82594076122765,32.0,9.32952303175248,14,12,"[43, 200, 238, 325, 353, 426, 464, 483]","[0, 43, 200, 238, 325, 353, 426, 464, 483]"
Train,35,25,40.0,8.28078671210825,44.0,9.927738916792686,22,18,"[137, 421, 498, 678, 892, 903, 1150, 1563, 1704, 1706, 1711]","[137, 419, 421, 498, 576, 678, 892, 903, 1150, 1228, 1563, 1704, 1706, 1711]"
Val,14,11,57.14285714285714,13.226001425322165,45.45454545454545,15.0131422517231,22,14,"[93, 97, 147, 255, 453]","[75, 77, 93, 97, 147, 255, 372, 453]"
Train,37,31,37.83783783783784,7.973065827541162,35.483870967741936,8.593474639776307,24,20,"[46, 688, 933, 1178, 1277, 1281, 1306, 1358, 1515, 1668, 1741]","[46, 688, 778, 933, 1178, 1233, 1277, 1281, 1306, 1315, 1358, 1515, 1668, 1741]"
Val,30,28,53.333333333333336,9.108400680852977,50.0,9.44911182523068,27,24,"[39, 53, 150, 151, 204, 238, 239, 254, 278, 312, 367, 409, 427, 458]","[39, 53, 150, 151, 204, 238, 239, 254, 278, 283, 312, 367, 377, 409, 427, 458]"
Train,37,21,45.94594594594595,8.192885255111733,47.61904761904761,10.898516862311034,34,22,"[246, 659, 746, 802, 807, 813, 886, 930, 1478, 1572]","[246, 282, 324, 335, 336, 659, 746, 802, 807, 813, 886, 930, 987, 1132, 1401, 1478, 1572]"
Val,11,10,27.27272727272727,13.428162652290842,30.0,14.491376746189438,5,5,"[242, 341, 365]","[242, 341, 365]"
Train,39,33,56.41025641025641,7.94033618863734,51.515151515151516,8.699885606851797,46,35,"[300, 399, 403, 428, 480, 675, 790, 863, 1079, 1393, 1472, 1510, 1583, 1677, 1829, 1883, 1888]","[300, 355, 399, 403, 428, 437, 480, 675, 790, 863, 1007, 1009, 1079, 1102, 1393, 1472, 1510, 1583, 1677, 1829, 1883, 1888]"
Val,7,7,57.14285714285714,18.704390591656487,57.14285714285714,18.704390591656487,6,6,"[142, 278, 382, 431]","[142, 278, 382, 431]"
Train,39,32,51.28205128205128,8.00377530231858,43.75,8.769509500251425,38,25,"[43, 238, 353, 426, 642, 1035, 1073, 1146, 1240, 1456, 1650, 1799, 1860, 1874]","[0, 43, 238, 353, 426, 570, 572, 642, 665, 867, 1035, 1073, 1146, 1240, 1456, 1650, 1782, 1799, 1860, 1874]"
Val,14,13,50.0,13.36306209562122,46.15384615384615,13.826415911891033,14,13,"[115, 154, 239, 240, 426, 461]","[115, 154, 239, 240, 357, 426, 461]"
Train,38,31,47.368421052631575,8.099829095409113,38.70967741935484,8.74832447741257,32,20,"[147, 461, 578, 651, 745, 877, 1156, 1190, 1304, 1379, 1616, 1714]","[75, 77, 147, 372, 461, 578, 651, 745, 783, 877, 1156, 1190, 1287, 1304, 1379, 1466, 1616, 1714]"
Val,23,19,60.86956521739131,10.176384751376007,57.89473684210527,11.32689656524148,25,22,"[5, 52, 67, 99, 110, 115, 226, 273, 305, 320, 364]","[5, 47, 52, 67, 99, 110, 115, 172, 226, 257, 273, 305, 320, 364]"
Train,38,36,50.0,8.111071056538128,50.0,8.333333333333332,33,31,"[53, 70, 150, 151, 238, 239, 254, 367, 651, 718, 817, 841, 1090, 1226, 1330, 1379, 1540, 1792]","[53, 70, 150, 151, 238, 239, 254, 367, 651, 718, 817, 841, 1003, 1090, 1226, 1330, 1379, 1540, 1792]"
Val,12,11,8.333333333333332,7.9785592313028175,9.090909090909092,8.667841720414476,2,2,[218],[218]
Train,37,33,59.45945945945946,8.071502466945956,54.54545454545454,8.667841720414476,40,36,"[175, 242, 341, 365, 641, 729, 739, 1027, 1338, 1373, 1428, 1475, 1533, 1538, 1649, 1696, 1734, 1792]","[175, 242, 341, 365, 491, 641, 729, 739, 1027, 1269, 1338, 1373, 1428, 1470, 1475, 1533, 1538, 1649, 1680, 1696, 1734, 1792]"
Val,10,9,50.0,15.811388300841896,44.44444444444444,16.56346649999844,10,9,"[190, 238, 243, 309]","[33, 190, 238, 243, 309]"
Train,37,33,43.24324324324324,8.144549227036583,36.36363636363637,8.373930663124332,29,25,"[169, 267, 555, 866, 901, 956, 1061, 1066, 1224, 1251, 1262, 1559]","[169, 267, 555, 797, 866, 901, 956, 1061, 1066, 1117, 1123, 1208, 1224, 1251, 1262, 1559]"
Val,13,11,30.76923076923077,12.800773759043748,36.36363636363637,14.504073367590284,32,32,"[100, 333, 377, 452]","[100, 333, 377, 452]"
Train,37,32,54.054054054054056,8.192885255111733,46.875,8.821554523934543,38,33,"[115, 426, 516, 563, 621, 626, 784, 811, 817, 822, 1082, 1119, 1587, 1640, 1706]","[115, 357, 426, 516, 563, 621, 626, 677, 683, 768, 784, 811, 817, 822, 1082, 1119, 1430, 1587, 1640, 1706]"
Val,7,6,28.57142857142857,17.074694419062766,33.33333333333333,19.245008972987527,2,2,"[320, 410]","[320, 410]"
Train,36,32,52.77777777777778,8.320463312783069,46.875,8.821554523934543,60,56,"[5, 115, 273, 300, 306, 311, 369, 571, 608, 1076, 1129, 1195, 1289, 1730, 1765]","[5, 115, 166, 172, 257, 273, 300, 306, 311, 369, 571, 608, 919, 1076, 1129, 1195, 1289, 1730, 1765]"
