split,anomalies,anomalies_sc,agg_value,agg_error,agg_value_sc,agg_error_sc,agg_total_eq,agg_total_eq_sc,seismic_indices_sc,seismic_indices
Val,46,30,28.26086956521739,6.638835361357194,30.0,8.366600265340756,26,19,"[12, 46, 144, 184, 241, 294, 300, 314, 326]","[12, 46, 144, 184, 241, 294, 300, 314, 317, 320, 324, 326, 357]"
Train,32,8,37.5,8.558164961018221,37.5,17.116329922036442,20,5,"[348, 627, 1477]","[4, 14, 39, 71, 73, 93, 95, 132, 348, 627, 632, 1477]"
Val,26,19,26.923076923076923,8.698929247330863,31.57894736842105,10.663920529041638,15,11,"[123, 137, 144, 388, 411, 421]","[123, 137, 144, 180, 388, 411, 421]"
Train,31,15,25.806451612903224,7.858983387512676,26.666666666666668,11.417984514369003,16,5,"[90, 151, 207, 1146]","[90, 151, 207, 212, 264, 472, 1146, 1454]"
Val,7,6,0.0,13.226001425322165,0.0,15.214515486254616,0,0,[],[]
Train,32,14,15.625,6.418623720763665,14.285714285714285,9.352195295828244,8,2,"[768, 1559]","[510, 768, 1318, 1557, 1559]"
Val,11,2,18.181818181818183,11.629129983033296,0.0,35.35533905932738,3,0,[],"[282, 324]"
Train,33,21,33.33333333333333,8.206099398622182,33.33333333333333,10.286889997472795,13,8,"[356, 707, 863, 1147, 1224, 1404, 1628]","[84, 356, 707, 750, 791, 863, 1145, 1147, 1224, 1404, 1628]"
Val,11,7,45.45454545454545,15.0131422517231,42.857142857142854,18.704390591656487,9,7,"[300, 399, 428]","[85, 278, 300, 399, 428]"
Train,34,21,38.23529411764706,8.334181380283407,38.095238095238095,10.597116957413082,16,10,"[12, 444, 519, 803, 1060, 1278, 1285, 1532]","[12, 444, 447, 519, 801, 803, 840, 958, 1060, 1278, 1285, 1532, 1610]"
Val,20,16,35.0,10.66536450385077,31.25,11.587810136086974,13,8,"[43, 200, 325, 353, 426]","[0, 43, 146, 200, 325, 353, 426]"
Train,35,24,42.857142857142854,8.364857768130284,45.83333333333333,10.170707302692229,24,18,"[137, 421, 498, 678, 799, 903, 1150, 1563, 1704, 1706, 1711]","[65, 137, 421, 498, 576, 678, 799, 903, 1150, 1228, 1563, 1603, 1704, 1706, 1711]"
Val,16,12,50.0,12.5,41.66666666666667,14.231876063832773,16,8,"[23, 97, 147, 232, 453]","[23, 75, 77, 97, 147, 232, 372, 453]"
Train,37,32,37.83783783783784,7.973065827541162,34.375,8.396166117267452,26,22,"[46, 225, 830, 1178, 1277, 1281, 1306, 1358, 1515, 1668, 1741]","[46, 225, 687, 778, 830, 1178, 1277, 1281, 1306, 1315, 1358, 1515, 1668, 1741]"
