split,anomalies,anomalies_sc,agg_value,agg_error,agg_value_sc,agg_error_sc,agg_total_eq,agg_total_eq_sc,seismic_indices_sc,seismic_indices
Val,15,15,53.333333333333336,12.881223774390612,53.333333333333336,12.881223774390612,21,21,"[21, 121, 227, 347, 360, 373, 450, 456]","[21, 121, 227, 347, 360, 373, 450, 456]"
Train,38,34,50.0,8.111071056538128,52.94117647058824,8.560080883635282,41,40,"[15, 218, 452, 526, 572, 662, 739, 805, 848, 899, 1260, 1340, 1375, 1381, 1712, 1715, 1757, 1780]","[15, 218, 236, 452, 526, 572, 662, 739, 805, 848, 899, 1260, 1340, 1375, 1381, 1712, 1715, 1757, 1780]"
Val,35,19,51.42857142857142,8.44809223379282,57.89473684210527,11.32689656524148,30,20,"[4, 10, 68, 177, 209, 218, 331, 344, 369, 485, 489]","[4, 10, 27, 37, 42, 43, 68, 177, 190, 209, 218, 331, 343, 344, 347, 369, 485, 489]"
Train,39,34,53.84615384615385,7.9826849486580125,61.76470588235294,8.334181380283407,67,67,"[76, 166, 243, 309, 403, 764, 844, 879, 1192, 1216, 1219, 1261, 1284, 1288, 1296, 1413, 1488, 1509, 1658, 1738, 1790]","[76, 166, 243, 309, 403, 764, 844, 879, 1192, 1216, 1219, 1261, 1284, 1288, 1296, 1413, 1488, 1509, 1658, 1738, 1790]"
Val,12,8,33.33333333333333,13.608276348795433,37.5,17.116329922036442,10,9,"[134, 271, 277]","[134, 271, 277, 356]"
Train,40,34,65.0,7.541551564499178,64.70588235294117,8.195653482579246,50,44,"[100, 113, 333, 453, 668, 791, 793, 881, 923, 978, 1078, 1119, 1184, 1304, 1317, 1413, 1481, 1654, 1686, 1701, 1808, 1962]","[100, 113, 333, 453, 454, 668, 791, 793, 881, 923, 978, 1078, 1119, 1184, 1304, 1317, 1413, 1481, 1504, 1520, 1654, 1686, 1701, 1808, 1824, 1962]"
Val,16,9,62.5,12.103072956898178,66.66666666666666,15.713484026367725,12,7,"[37, 65, 223, 271, 289, 322]","[37, 59, 65, 124, 127, 128, 223, 271, 289, 322]"
Train,38,30,60.526315789473685,7.929287277821243,66.66666666666666,8.606629658238704,42,38,"[63, 197, 320, 322, 410, 507, 607, 648, 713, 833, 846, 942, 1010, 1183, 1215, 1337, 1375, 1508, 1632, 1773]","[63, 197, 320, 322, 410, 507, 607, 648, 713, 833, 846, 942, 1010, 1033, 1183, 1215, 1337, 1353, 1375, 1508, 1632, 1773, 1864]"
