split,anomalies,anomalies_sc,agg_value,agg_error,agg_value_sc,agg_error_sc,agg_total_eq,agg_total_eq_sc,seismic_indices_sc,seismic_indices
Val,25,25,28.000000000000004,8.97997772825746,28.000000000000004,8.97997772825746,15,15,"[21, 80, 162, 318, 347, 360, 456]","[21, 80, 162, 318, 347, 360, 456]"
Train,38,33,50.0,8.111071056538128,51.515151515151516,8.699885606851797,34,32,"[3, 15, 160, 261, 293, 452, 805, 1260, 1321, 1340, 1375, 1712, 1714, 1715, 1757, 1780, 1784]","[3, 15, 125, 160, 236, 261, 293, 452, 805, 1260, 1321, 1340, 1375, 1712, 1714, 1715, 1757, 1780, 1784]"
Val,34,18,35.294117647058826,8.195653482579246,38.88888888888889,11.490438561102646,23,15,"[4, 5, 44, 68, 177, 209, 331]","[4, 5, 27, 37, 43, 44, 68, 177, 209, 331, 343, 347]"
Train,39,36,48.717948717948715,8.00377530231858,52.77777777777778,8.320463312783069,45,45,"[76, 764, 825, 844, 879, 1201, 1216, 1218, 1219, 1261, 1284, 1288, 1406, 1470, 1488, 1543, 1712, 1719, 1907]","[76, 764, 825, 844, 879, 1201, 1216, 1218, 1219, 1261, 1284, 1288, 1406, 1470, 1488, 1543, 1712, 1719, 1907]"
Val,10,7,40.0,15.491933384829668,42.857142857142854,18.704390591656487,9,8,"[147, 277, 284]","[147, 277, 284, 356]"
Train,40,31,50.0,7.905694150420948,51.61290322580645,8.975591530841967,37,32,"[453, 534, 793, 881, 978, 1037, 1119, 1304, 1317, 1413, 1481, 1482, 1545, 1654, 1686, 1808]","[453, 454, 534, 793, 881, 978, 1037, 1119, 1304, 1317, 1413, 1476, 1481, 1482, 1504, 1545, 1654, 1686, 1808, 1824]"
Val,19,12,57.89473684210527,11.32689656524148,58.333333333333336,14.231876063832777,13,8,"[37, 65, 223, 243, 271, 289, 322]","[37, 59, 65, 124, 127, 128, 223, 243, 271, 289, 322]"
Train,38,29,65.78947368421053,7.696021735073708,72.41379310344827,8.299609211231937,43,38,"[63, 322, 410, 507, 566, 607, 670, 707, 833, 846, 942, 1010, 1011, 1023, 1183, 1215, 1297, 1337, 1350, 1426, 1817]","[63, 322, 410, 507, 566, 607, 670, 707, 833, 846, 942, 1005, 1010, 1011, 1023, 1033, 1183, 1215, 1297, 1337, 1350, 1353, 1426, 1817, 1864]"
