window,key,window_size,fb_1,fb_2,fb_3,fb_4,fb_5,fb_6,fb_7,fb_8,fb_9,fb_10,fb_11
0,G25,15D,3.1109467426425006,3.0049238563881016,2.898020378569812,2.215874314008515,3.495708108267467,4.0414549319644335,4.478398752806202,4.3290721394497185,3.6687618129446347,4.525680236323766,4.420781285021307
0,G134,15D,4.824351941481078,4.35834587657976,3.312852609561598,5.512079888259907,3.82563831530228,2.0528816550065936,2.1192609290416264,2.27310751819272,4.845628067177524,7.578824074038404,3.7399527237578516
0,G116,15D,3.6132469474620015,16.19775686101511,3.6664457117809244,7.183431690637675,3.4665368730547463,3.423291355017824,4.984405204991506,5.89426523020789,5.690883758855302,7.7097884477951375,10.090184619808188
0,G115,15D,10.287216982553442,9.3630302183782,4.315160393477892,5.682470540578153,3.2957983257121115,3.1634972040114975,3.461202874249056,4.045354645905836,3.916810501554417,4.444740211695214,4.680951016720479
0,G97,15D,14.215562735454716,5.316014703692754,7.954641692182378,5.130263945260435,6.385594781516756,6.228955188280374,5.5518788843024405,4.918340893787314,4.382157677423173,5.65512723021623,4.5260285360025865
0,G79,15D,7.427420860584299,12.97633947920256,10.901698904187416,8.373388711679718,7.040655141200957,5.648347215018016,6.123343714714859,10.68897964451022,15.381872780233511,17.83480168784447,19.22849733166658
0,G61,15D,9.46062362966333,18.262674720764306,13.320296359969863,9.396200000457464,4.9646515792417185,5.425655484117283,4.907559849708763,5.4625084443923715,6.029338007535124,7.786143303809314,11.600793576144861
0,G43,15D,6.387774155924893,6.033040284359098,9.803918520817595,6.323261220797896,5.711839764596475,7.032990835674206,6.344743242916222,6.483688714046287,5.954121840831809,6.1786427580556245,7.210946064938771
0,G42,15D,9.54127241316148,7.3313298867424415,7.295714484145033,5.222008800516001,5.028274576677039,4.858288796962268,5.698302728340628,5.438699931264142,5.136426369903048,4.222010780195264,5.376210244498648
0,G24,15D,4.695659423779051,5.9944679156248,6.815405797169284,3.588663206329151,3.4345914536675948,4.311159026133469,4.467426012665066,4.793827736123369,7.840275204985083,7.640040812088502,6.91340418288902
