Naming,RST_Median,RST_99.7,Q_all,Q_tr_all,z_va_all,z_tr_all,z_tr_err32_all,z_va_err32_all,z_tr_err68_all,z_va_err68_all,avg_train_all,err_train_all,avg_val_all,err_val_all,mode,tw
sw22_tw6-30dBG_A,13.0,19.5,1.0469691956325156,1.4031268357426516,0.16312770926649153,0.057451572942910055,-0.0006155949936166444,0.04375295468025042,0.848468012431195,0.7207581335227464,15.001897035203735,1.5152488988815385,15.719905094905092,2.65213412844957,all,6
sw22_tw6-30dBG_B,13.0,19.5,0.9386148046409143,1.1687362065524407,0.06576350932066696,-0.03893090705298784,-0.26404998961554127,-0.17506143898008086,0.742507164980469,0.8239507532793733,14.022261113991863,1.4735376154882844,15.60568760504172,2.737915361754353,all,6
sw22_tw6-30dBG_C,13.0,19.5,1.1684311478352998,0.9420226249303438,-0.2090521730978499,0.1323017025788795,-0.46422173512994763,-0.6631279071607664,0.848468012431195,0.3953013550790788,14.625372686543164,1.505390278107359,13.63517842865669,2.5390580704082906,all,6
sw22_tw6-30dBG_D,13.0,19.5,0.9510042154896378,1.188909951064178,0.5059833377066553,0.7192392491591849,0.058829523813790516,0.04375295468025042,1.4177971150941333,0.6047159728661107,18.46449031322446,1.6542595001052602,19.385505380603423,2.7511731190956743,all,6
sw22_tw6-30dBG_E,13.0,19.5,1.2207025371863764,1.1858337459042758,0.13532656070469268,0.5316634752804864,0.004365568142735532,-0.21914987001723343,0.9192535791919131,0.989696473793886,17.44906921964247,1.6174895906365745,15.689022640777027,2.2925359846708058,all,6
sw22_tw6-30dBG_In-A,13.0,19.5,0.8901589587802634,0.689506999655786,0.13411759187759817,-0.21465460583725307,-0.4682184025716211,0.09516869508257923,0.04130876586347984,0.5687506144570783,12.29355217301356,1.3709167902403072,15.400443442722855,2.3850534757467945,all,6
sw22_tw6-30dBG_In-B,13.0,19.5,0.978484902884266,1.112381936358917,0.15317148070224004,0.28240072432421603,0.06987990918068682,-0.12249803958881092,0.5316134945931899,0.49202601486384057,15.786344617418909,1.5079483690379147,16.333455310332248,2.5697416067838614,all,6
sw22_tw6-30dBG_In-C,13.0,19.5,0.8644716157983122,1.000690087670633,-0.02207000522799056,0.3450131752194765,-0.098626917498424,-0.2344473443046888,0.8505354335427207,0.3544512628271068,15.930438861624417,1.5149013140490946,13.685544115231615,2.4159649205955405,all,6
sw22_tw6-30dBG_In-D,13.0,19.5,1.055723131730367,0.9757562830642909,0.3320883947307348,0.5343346314512564,0.14164810377801165,0.23985609901303145,0.8734854685632569,0.8549110252629333,16.90144860379805,1.55243592088203,18.311902329123516,2.7546184042251323,all,6
sw22_tw6-30dBG_In-E,13.0,19.5,1.0200041743343622,1.312277675945221,0.43229499126723864,0.07245803589638668,-0.15418759441334726,-0.007141749637360239,0.8505354335427207,1.0951847511616963,14.936352066200449,1.4769506093684015,17.777403098299825,2.399607239845159,all,6
