split,anomalies,anomalies_sc,agg_value,agg_error,agg_value_sc,agg_error_sc,agg_total_eq,agg_total_eq_sc,seismic_indices_sc,seismic_indices
Val,33,23,51.515151515151516,8.699885606851797,52.17391304347826,10.41586186310466,45,29,"[12, 16, 128, 144, 184, 187, 241, 305, 314, 326, 352, 377]","[12, 16, 105, 128, 144, 184, 187, 208, 241, 305, 314, 317, 320, 321, 326, 352, 377]"
Train,32,8,56.25,8.769509500251425,75.0,15.309310892394862,59,23,"[142, 143, 348, 416, 627, 1477]","[4, 14, 15, 39, 71, 72, 73, 87, 95, 132, 142, 143, 348, 416, 627, 632, 684, 1477]"
Val,36,25,58.333333333333336,8.216777476527245,64.0,9.6,68,62,"[62, 67, 119, 123, 137, 141, 144, 174, 188, 231, 281, 315, 383, 388, 411, 421]","[46, 62, 65, 67, 119, 123, 135, 137, 141, 144, 174, 188, 231, 281, 315, 319, 324, 383, 388, 411, 421]"
Train,31,15,41.935483870967744,8.86268651399275,66.66666666666666,12.171612389003691,22,16,"[90, 151, 207, 285, 373, 702, 1128, 1146, 1150, 1439]","[90, 151, 207, 212, 264, 285, 373, 685, 702, 1128, 1146, 1150, 1439]"
Val,13,8,23.076923076923077,11.685454235580767,12.5,11.692679333668567,4,1,[46],"[46, 412, 413]"
Train,32,16,43.75,8.769509500251425,56.25,12.401959270615269,23,15,"[64, 324, 768, 772, 1061, 1205, 1326, 1369, 1559]","[52, 64, 307, 324, 768, 772, 1061, 1184, 1203, 1205, 1273, 1326, 1369, 1559]"
Val,12,5,41.66666666666667,14.231876063832773,40.0,21.908902300206645,12,6,"[57, 246]","[57, 246, 282, 324, 325]"
Train,33,26,54.54545454545454,8.667841720414476,57.692307692307686,9.689066801072672,45,38,"[267, 305, 356, 360, 649, 793, 820, 858, 863, 900, 914, 957, 1147, 1404, 1597]","[267, 305, 356, 360, 649, 791, 793, 820, 858, 861, 863, 900, 914, 957, 1147, 1302, 1404, 1597]"
Val,7,5,85.71428571428571,13.226001425322165,80.0,17.888543819998315,16,14,"[300, 345, 399, 428]","[278, 300, 345, 399, 401, 428]"
Train,34,27,58.82352941176471,8.440353576228697,59.25925925925925,9.456070200062598,58,50,"[12, 16, 91, 449, 476, 514, 519, 556, 570, 613, 803, 853, 880, 1060, 1285, 1532]","[12, 16, 91, 447, 449, 476, 514, 517, 519, 556, 570, 613, 803, 853, 880, 1060, 1285, 1532, 1610, 1611]"
Val,28,23,71.42857142857143,8.537347209531383,69.56521739130434,9.594387554215139,89,32,"[43, 88, 200, 238, 254, 264, 273, 320, 325, 353, 379, 396, 399, 426, 464, 484]","[0, 43, 88, 145, 146, 200, 238, 254, 264, 273, 320, 325, 353, 379, 396, 399, 426, 444, 464, 484]"
Train,35,25,74.28571428571429,7.387642348897154,72.0,8.97997772825746,76,60,"[67, 76, 132, 137, 174, 188, 231, 421, 471, 498, 678, 903, 1150, 1563, 1691, 1704, 1706, 1711]","[45, 65, 67, 76, 132, 135, 137, 174, 188, 231, 319, 421, 471, 498, 576, 678, 903, 1150, 1186, 1228, 1229, 1563, 1691, 1704, 1706, 1711]"
Val,15,11,86.66666666666667,8.77707451472511,81.81818181818183,11.629129983033296,37,22,"[52, 93, 97, 147, 399, 452, 453, 456, 468]","[52, 75, 77, 93, 97, 147, 371, 372, 399, 452, 453, 456, 468]"
Train,37,30,56.75675675675676,8.144549227036583,53.333333333333336,9.108400680852977,87,34,"[46, 366, 485, 710, 1178, 1277, 1281, 1306, 1358, 1515, 1553, 1579, 1588, 1668, 1741, 1799]","[46, 366, 485, 710, 778, 779, 1178, 1277, 1281, 1306, 1315, 1358, 1460, 1515, 1553, 1579, 1588, 1668, 1741, 1759, 1799]"
Val,28,25,78.57142857142857,7.754430690597277,76.0,8.541662601625049,52,46,"[2, 35, 39, 53, 150, 151, 204, 238, 239, 254, 278, 312, 351, 367, 393, 405, 409, 441, 458]","[2, 35, 39, 53, 131, 150, 151, 204, 238, 239, 254, 278, 283, 312, 351, 367, 377, 393, 405, 409, 441, 458]"
Train,37,20,59.45945945945946,8.071502466945956,50.0,11.180339887498949,56,34,"[659, 746, 802, 807, 886, 1120, 1316, 1478, 1572, 1795]","[282, 324, 325, 335, 659, 746, 802, 804, 807, 886, 985, 987, 1120, 1132, 1255, 1281, 1316, 1401, 1478, 1572, 1788, 1795]"
Val,12,11,66.66666666666666,13.608276348795433,72.72727272727273,13.428162652290842,15,15,"[56, 61, 62, 113, 242, 341, 365, 400]","[56, 61, 62, 113, 242, 341, 365, 400]"
Train,39,34,74.35897435897436,6.992010767203376,70.58823529411765,7.814248990059665,132,70,"[300, 399, 403, 428, 480, 637, 675, 701, 710, 790, 863, 921, 1079, 1331, 1384, 1400, 1436, 1472, 1510, 1583, 1677, 1829, 1882, 1883]","[300, 399, 401, 403, 428, 437, 480, 637, 675, 701, 710, 790, 863, 881, 921, 1007, 1009, 1079, 1331, 1384, 1400, 1436, 1472, 1510, 1583, 1677, 1829, 1882, 1883]"
Val,10,9,70.0,14.491376746189438,66.66666666666666,15.713484026367725,17,16,"[14, 73, 142, 173, 382, 431]","[14, 73, 142, 173, 363, 382, 431]"
Train,39,36,66.66666666666666,7.548513560963972,63.888888888888886,8.005377993421567,111,59,"[43, 238, 264, 273, 353, 426, 484, 642, 894, 947, 999, 1035, 1073, 1146, 1240, 1392, 1445, 1585, 1650, 1685, 1799, 1860, 1874]","[0, 43, 145, 238, 264, 273, 353, 426, 484, 570, 642, 894, 947, 999, 1035, 1073, 1146, 1240, 1392, 1445, 1585, 1650, 1685, 1799, 1860, 1874]"
Val,13,12,61.53846153846154,13.493200297031219,58.333333333333336,14.231876063832777,21,18,"[115, 136, 142, 154, 240, 426, 461]","[115, 136, 142, 154, 240, 357, 426, 461]"
Train,38,35,63.1578947368421,7.8251783334213485,60.0,8.28078671210825,62,57,"[147, 399, 452, 453, 468, 504, 540, 578, 651, 745, 897, 951, 1090, 1155, 1190, 1304, 1365, 1379, 1416, 1614, 1616]","[75, 147, 399, 452, 453, 468, 504, 540, 578, 651, 745, 897, 951, 1090, 1155, 1190, 1287, 1304, 1365, 1379, 1416, 1515, 1614, 1616]"
Val,20,15,60.0,10.954451150103322,53.333333333333336,12.881223774390612,27,22,"[5, 39, 52, 215, 273, 305, 320, 364]","[5, 39, 46, 47, 52, 172, 215, 257, 273, 305, 320, 364]"
Train,38,35,84.21052631578947,5.915278809989647,85.71428571428571,5.9148476515058945,79,74,"[2, 35, 39, 53, 70, 150, 238, 239, 254, 367, 405, 537, 538, 589, 718, 817, 841, 876, 962, 1121, 1226, 1330, 1379, 1505, 1522, 1540, 1631, 1792, 1810, 1835]","[2, 35, 39, 53, 70, 150, 238, 239, 254, 367, 405, 537, 538, 589, 718, 817, 841, 876, 962, 1121, 1226, 1330, 1379, 1505, 1522, 1540, 1631, 1748, 1749, 1792, 1810, 1835]"
Val,13,13,38.46153846153847,13.493200297031219,38.46153846153847,13.493200297031219,11,11,"[14, 28, 78, 218, 452]","[14, 28, 78, 218, 452]"
Train,37,32,67.56756756756756,7.695875641236478,65.625,8.396166117267452,51,43,"[61, 62, 113, 242, 341, 400, 641, 729, 739, 1027, 1048, 1338, 1373, 1428, 1462, 1538, 1638, 1729, 1734, 1743, 1792]","[61, 62, 113, 242, 341, 400, 540, 641, 729, 739, 1027, 1048, 1269, 1338, 1373, 1428, 1462, 1538, 1595, 1638, 1680, 1729, 1734, 1743, 1792]"
Val,11,10,72.72727272727273,13.428162652290842,70.0,14.491376746189438,24,23,"[70, 76, 166, 190, 238, 243, 309]","[33, 70, 76, 166, 190, 238, 243, 309]"
Train,37,31,70.27027027027027,7.514159864153768,67.74193548387096,8.395897088010118,58,47,"[163, 169, 231, 267, 555, 576, 669, 866, 901, 956, 990, 1066, 1166, 1218, 1251, 1262, 1356, 1419, 1559, 1564, 1793]","[68, 163, 169, 231, 267, 555, 576, 669, 797, 866, 901, 956, 958, 990, 1066, 1123, 1166, 1208, 1218, 1251, 1262, 1356, 1419, 1559, 1564, 1793]"
Val,13,9,69.23076923076923,12.800773759043748,77.77777777777779,13.857990321384966,43,41,"[100, 333, 351, 377, 420, 452, 453]","[100, 120, 333, 351, 377, 420, 452, 453, 454]"
Train,37,33,67.56756756756756,7.695875641236478,66.66666666666666,8.206099398622182,60,54,"[115, 136, 426, 461, 516, 550, 563, 784, 811, 817, 822, 831, 880, 929, 979, 1119, 1353, 1563, 1587, 1640, 1706, 1800]","[115, 136, 357, 426, 461, 516, 550, 563, 768, 784, 811, 817, 822, 831, 880, 929, 979, 1119, 1353, 1430, 1563, 1587, 1640, 1706, 1800]"
Val,11,10,45.45454545454545,15.0131422517231,50.0,15.811388300841896,19,19,"[111, 320, 322, 345, 410]","[111, 320, 322, 345, 410]"
Train,36,29,61.111111111111114,8.124967025363077,58.620689655172406,9.145723911072253,83,74,"[5, 39, 273, 300, 306, 311, 320, 369, 418, 468, 608, 842, 1076, 1129, 1269, 1730, 1765]","[5, 39, 172, 257, 273, 300, 306, 311, 320, 369, 418, 468, 608, 842, 919, 1076, 1129, 1269, 1700, 1730, 1762, 1765]"
