split,anomalies,anomalies_sc,agg_value,agg_error,agg_value_sc,agg_error_sc,agg_total_eq,agg_total_eq_sc,seismic_indices_sc,seismic_indices
Train,38,35,63.1578947368421,7.8251783334213485,62.857142857142854,8.167345918877231,65,54,"[147, 399, 452, 453, 456, 468, 504, 540, 578, 651, 745, 812, 897, 1089, 1155, 1156, 1190, 1304, 1365, 1379, 1610, 1678]","[75, 77, 147, 399, 452, 453, 456, 468, 504, 540, 578, 651, 745, 812, 897, 1089, 1155, 1156, 1190, 1304, 1365, 1379, 1610, 1678]"
Val,15,13,66.66666666666666,12.171612389003691,69.23076923076923,12.800773759043748,24,22,"[5, 39, 115, 215, 273, 274, 305, 354, 364]","[5, 39, 115, 172, 215, 273, 274, 305, 354, 364]"
Train,38,32,63.1578947368421,7.8251783334213485,62.5,8.558164961018221,55,49,"[2, 39, 53, 151, 238, 239, 254, 367, 537, 538, 589, 651, 817, 841, 876, 1226, 1330, 1505, 1792, 1810]","[2, 39, 53, 131, 151, 238, 239, 254, 367, 537, 538, 589, 651, 817, 841, 876, 1059, 1226, 1330, 1505, 1748, 1792, 1803, 1810]"
Val,16,16,43.75,12.401959270615269,43.75,12.401959270615269,14,14,"[28, 78, 160, 181, 218, 281, 452]","[28, 78, 160, 181, 218, 281, 452]"
Train,37,28,78.37837837837837,6.7677047900075795,78.57142857142857,7.754430690597277,53,43,"[61, 62, 113, 175, 242, 341, 641, 703, 739, 786, 1027, 1338, 1346, 1373, 1428, 1462, 1475, 1533, 1538, 1706, 1729, 1734]","[61, 62, 113, 175, 242, 341, 540, 641, 703, 739, 786, 1027, 1269, 1330, 1338, 1346, 1373, 1428, 1462, 1469, 1475, 1533, 1538, 1589, 1595, 1680, 1706, 1729, 1734]"
Val,6,5,50.0,20.41241452319315,60.0,21.908902300206645,8,8,"[190, 243, 309]","[190, 243, 309]"
Train,37,29,75.67567567567568,7.053386532986594,72.41379310344827,8.299609211231937,53,44,"[169, 231, 267, 314, 351, 555, 866, 901, 955, 956, 990, 1003, 1018, 1061, 1066, 1177, 1262, 1369, 1419, 1634, 1793]","[13, 68, 169, 231, 267, 314, 351, 555, 797, 858, 866, 901, 955, 956, 990, 997, 1003, 1018, 1061, 1066, 1177, 1208, 1262, 1340, 1369, 1419, 1634, 1793]"
Val,11,8,72.72727272727273,13.428162652290842,75.0,15.309310892394862,40,38,"[100, 299, 333, 420, 452, 453]","[100, 120, 299, 333, 420, 452, 453, 454]"
Train,37,29,81.08108108108108,6.438831518199857,82.75862068965517,7.01445003745666,61,53,"[115, 170, 426, 434, 461, 515, 516, 540, 550, 563, 621, 737, 810, 817, 929, 979, 1061, 1119, 1151, 1152, 1353, 1563, 1587, 1640]","[115, 170, 357, 418, 426, 434, 461, 515, 516, 540, 550, 557, 563, 621, 737, 768, 810, 817, 900, 929, 979, 1061, 1119, 1151, 1152, 1353, 1430, 1563, 1587, 1640]"
Val,10,9,50.0,15.811388300841896,55.55555555555556,16.56346649999844,11,11,"[63, 197, 320, 322, 410]","[63, 197, 320, 322, 410]"
Train,36,28,80.55555555555556,6.596206874432872,85.71428571428571,6.613000712661083,93,88,"[4, 5, 39, 52, 67, 110, 115, 226, 267, 311, 405, 418, 468, 550, 613, 640, 683, 842, 1076, 1195, 1289, 1650, 1730, 1765]","[4, 5, 39, 46, 52, 67, 110, 115, 226, 257, 267, 311, 389, 405, 418, 468, 550, 613, 640, 683, 842, 919, 1076, 1195, 1289, 1306, 1650, 1730, 1765]"
