split,anomalies,anomalies_sc,agg_value,agg_error,agg_value_sc,agg_error_sc,agg_total_eq,agg_total_eq_sc,seismic_indices_sc,seismic_indices
Val,39,26,46.15384615384615,7.9826849486580125,42.30769230769231,9.689066801072672,47,30,"[12, 16, 91, 126, 128, 144, 184, 241, 305, 314, 352]","[12, 16, 91, 105, 126, 128, 144, 184, 208, 241, 305, 314, 317, 320, 321, 324, 352, 357]"
Train,32,9,62.5,8.558164961018221,88.88888888888889,10.475656017578485,46,21,"[142, 348, 416, 509, 627, 705, 1122, 1477]","[4, 14, 39, 71, 72, 73, 95, 132, 142, 290, 348, 416, 509, 627, 632, 705, 1105, 1122, 1361, 1477]"
Val,30,22,66.66666666666666,8.606629658238704,72.72727272727273,9.495144870310792,59,56,"[62, 67, 94, 119, 137, 141, 144, 174, 231, 281, 315, 356, 383, 388, 411, 421]","[46, 62, 67, 94, 119, 135, 137, 141, 144, 174, 231, 281, 315, 319, 324, 356, 383, 388, 411, 421]"
Train,31,15,48.38709677419355,8.975591530841967,73.33333333333333,11.417984514369005,24,15,"[89, 90, 151, 285, 373, 442, 702, 1128, 1146, 1150, 1439]","[83, 89, 90, 151, 212, 285, 373, 430, 442, 685, 702, 1128, 1146, 1150, 1439]"
Val,13,9,38.46153846153847,13.493200297031219,33.33333333333333,15.713484026367725,9,6,"[38, 46, 225]","[38, 46, 225, 412, 413]"
Train,32,16,59.375,8.682074519880027,75.0,10.825317547305483,37,27,"[11, 324, 679, 750, 768, 772, 1061, 1205, 1232, 1312, 1369, 1559]","[11, 52, 307, 324, 369, 643, 679, 750, 768, 772, 1061, 1184, 1185, 1205, 1232, 1273, 1312, 1369, 1559]"
Val,18,7,44.44444444444444,11.712139482105108,57.14285714285714,18.704390591656487,16,9,"[57, 214, 239, 246]","[57, 214, 239, 246, 282, 324, 325, 363]"
Train,33,22,72.72727272727273,7.752753322022198,72.72727272727273,9.495144870310792,56,45,"[267, 356, 360, 649, 793, 820, 858, 863, 870, 900, 914, 957, 1147, 1356, 1389, 1404]","[151, 231, 267, 356, 360, 649, 772, 791, 793, 820, 858, 861, 863, 870, 900, 906, 914, 957, 1056, 1147, 1302, 1356, 1389, 1404]"
Val,8,5,75.0,15.309310892394862,80.0,17.888543819998315,16,14,"[300, 345, 399, 428]","[278, 300, 345, 399, 401, 428]"
Train,34,22,61.76470588235294,8.334181380283407,63.63636363636363,10.255928633050294,49,35,"[12, 16, 46, 91, 449, 514, 519, 556, 613, 803, 880, 1060, 1285, 1532]","[12, 16, 46, 91, 428, 447, 449, 514, 517, 519, 556, 613, 803, 880, 958, 1060, 1285, 1532, 1610, 1611, 1621]"
